UHGV-1369905 species=vOTU-056460	100013	37.00
UHGV-1369919 species=vOTU-056467	17757	52.83
UHGV-1369918 species=vOTU-056466	17760	49.74
UHGV-1369917 species=vOTU-056465	17746	52.85
UHGV-1358149 species=vOTU-064825	38372	43.98
UHGV-1369921 species=vOTU-056469	17772	55.23
UHGV-1369920 species=vOTU-056468	17778	51.00
UHGV-1456429 species=vOTU-075140	43932	47.35
UHGV-0036111 species=vOTU-044505	84743	47.04
UHGV-1469313 species=vOTU-066558	62145	37.44
UHGV-1469314 species=vOTU-066559	62147	49.90
UHGV-0313436 species=vOTU-050450	34344	46.03
UHGV-1472466 species=vOTU-075977	40744	45.52
UHGV-1376387 species=vOTU-002369	58158	49.60
UHGV-1363086 species=vOTU-002368	54724	55.26
UHGV-0263972 species=vOTU-002361	105932	39.51
UHGV-0386916 species=vOTU-002360	46652	43.52
UHGV-0035208 species=vOTU-002363	43017	54.08
UHGV-0036019 species=vOTU-002362	51702	28.25
UHGV-0011633 species=vOTU-002365	287960	34.04
UHGV-0022087 species=vOTU-002364	36460	56.12
UHGV-1374087 species=vOTU-002367	44494	50.09
UHGV-0033624 species=vOTU-002366	55106	38.00
UHGV-1423186 species=vOTU-075144	33015	32.59
UHGV-0437794 species=vOTU-052927	29752	54.28
UHGV-2115617 species=vOTU-084468	59992	38.43
UHGV-1416820 species=vOTU-084469	99727	36.87
UHGV-0141459 species=vOTU-084464	54999	49.79
UHGV-2157130 species=vOTU-084466	162059	32.81
UHGV-0060998 species=vOTU-084467	32545	53.38
UHGV-0098571 species=vOTU-084460	56977	40.03
UHGV-1301986 species=vOTU-084461	11147	38.67
UHGV-1353379 species=vOTU-084462	36294	60.85
UHGV-2185830 species=vOTU-084463	42680	46.82
UHGV-0204065 species=vOTU-047731	36561	41.61
UHGV-1503358 species=vOTU-085332	13067	31.84
UHGV-0204068 species=vOTU-047733	37031	41.28
UHGV-0066024 species=vOTU-085330	48921	37.19
UHGV-0204071 species=vOTU-047735	50434	29.35
UHGV-0111364 species=vOTU-085336	54767	39.75
UHGV-0204077 species=vOTU-047737	50086	42.84
UHGV-2069946 species=vOTU-085334	42804	38.55
UHGV-0204103 species=vOTU-047739	40415	52.87
UHGV-0204093 species=vOTU-047738	37152	35.78
UHGV-1437895 species=vOTU-085339	19009	39.56
UHGV-1456901 species=vOTU-084748	52211	47.86
UHGV-1343411 species=vOTU-054064	102223	36.53
UHGV-0172802 species=vOTU-004280	44864	55.41
UHGV-0247276 species=vOTU-086826	32121	58.86
UHGV-1523803 species=vOTU-086827	23732	40.78
UHGV-0134470 species=vOTU-086824	16863	51.08
UHGV-1349357 species=vOTU-079001	55617	51.03
UHGV-0137789 species=vOTU-086822	40219	49.05
UHGV-0022148 species=vOTU-079007	86523	37.03
UHGV-1448726 species=vOTU-086820	61632	40.61
UHGV-0029490 species=vOTU-079005	41793	47.67
UHGV-1480339 species=vOTU-058432	31924	48.37
UHGV-1480710 species=vOTU-058433	82158	56.61
UHGV-1480020 species=vOTU-058430	29797	36.00
UHGV-0197644 species=vOTU-079009	34274	58.52
UHGV-1481610 species=vOTU-058436	31863	30.69
UHGV-1481735 species=vOTU-058437	31818	38.48
UHGV-1480865 species=vOTU-058434	81764	42.37
UHGV-1355369 species=vOTU-086829	34096	43.57
UHGV-0134919 species=vOTU-069036	36409	40.34
UHGV-1531182 species=vOTU-069037	61571	37.55
UHGV-1512699 species=vOTU-069034	37595	38.94
UHGV-0073136 species=vOTU-069035	41867	39.13
UHGV-0146768 species=vOTU-069032	41580	59.30
UHGV-0186327 species=vOTU-069030	31712	43.23
UHGV-1498566 species=vOTU-069031	64834	36.55
UHGV-0108387 species=vOTU-069038	45108	57.93
UHGV-0108386 species=vOTU-069039	35549	42.36
UHGV-0351860 species=vOTU-003018	57673	36.90
UHGV-0379465 species=vOTU-003019	38813	45.55
UHGV-0314758 species=vOTU-003010	41090	53.52
UHGV-0022166 species=vOTU-003011	57264	35.44
UHGV-0023371 species=vOTU-003012	56684	48.80
UHGV-1367680 species=vOTU-003013	66639	55.57
UHGV-1535690 species=vOTU-003014	58445	38.89
UHGV-0247265 species=vOTU-003015	57212	38.34
UHGV-1870537 species=vOTU-003016	57796	38.44
UHGV-0254402 species=vOTU-003017	43615	45.97
UHGV-0120497 species=vOTU-081282	37917	42.41
UHGV-0178795 species=vOTU-005416	42751	45.42
UHGV-0103975 species=vOTU-081528	42728	60.17
UHGV-0140321 species=vOTU-074171	39030	38.92
UHGV-0140326 species=vOTU-074170	75643	39.75
UHGV-0375134 species=vOTU-074173	40530	31.46
UHGV-0140323 species=vOTU-074172	30881	53.02
UHGV-2184827 species=vOTU-074175	60133	55.17
UHGV-1459980 species=vOTU-074177	34674	50.48
UHGV-1459981 species=vOTU-074176	34674	58.50
UHGV-1929919 species=vOTU-074179	132863	37.80
UHGV-0041367 species=vOTU-074178	47700	45.00
UHGV-0177017 species=vOTU-006999	45207	41.43
UHGV-0015996 species=vOTU-006992	110692	42.97
UHGV-0016682 species=vOTU-006993	45806	41.54
UHGV-0011320 species=vOTU-006990	49386	30.69
UHGV-0340874 species=vOTU-006991	5527	41.56
UHGV-0032958 species=vOTU-006997	41895	56.35
UHGV-0285018 species=vOTU-006994	34143	50.82
UHGV-0303591 species=vOTU-006995	39972	51.77
UHGV-0260951 species=vOTU-000598	51996	42.61
UHGV-0327553 species=vOTU-000599	47542	38.43
UHGV-1350913 species=vOTU-000594	51543	39.44
UHGV-1371303 species=vOTU-000595	45490	40.91
UHGV-0090736 species=vOTU-000596	45198	43.10
UHGV-0272730 species=vOTU-000597	89727	38.87
UHGV-0206908 species=vOTU-000590	35268	53.31
UHGV-1350686 species=vOTU-000591	4649	43.54
UHGV-1365122 species=vOTU-000592	54777	49.33
UHGV-1365128 species=vOTU-000593	54841	49.79
UHGV-0446241 species=vOTU-083353	46531	41.73
UHGV-0025788 species=vOTU-060829	59906	45.56
UHGV-0045486 species=vOTU-082000	48696	51.87
UHGV-1364712 species=vOTU-055659	56235	48.77
UHGV-1364280 species=vOTU-055580	76805	45.36
UHGV-2156826 species=vOTU-059608	34138	42.42
UHGV-1410576 species=vOTU-064945	11500	45.43
UHGV-0144578 species=vOTU-007645	36020	41.12
UHGV-0023381 species=vOTU-032562	52926	61.44
UHGV-1473559 species=vOTU-007641	52348	55.90
UHGV-2168253 species=vOTU-007640	40220	41.40
UHGV-1506828 species=vOTU-074993	35577	32.71
UHGV-1430306 species=vOTU-074992	40293	53.23
UHGV-0107712 species=vOTU-074991	40649	45.35
UHGV-0107715 species=vOTU-074990	56410	38.29
UHGV-1394631 species=vOTU-074997	38873	49.97
UHGV-2042457 species=vOTU-074996	57145	43.19
UHGV-1438666 species=vOTU-074995	51360	46.12
UHGV-1430301 species=vOTU-074994	96509	35.75
UHGV-1415656 species=vOTU-074999	60240	39.03
UHGV-0312418 species=vOTU-074998	38204	46.68
UHGV-1364709 species=vOTU-055658	75890	28.67
UHGV-2171578 species=vOTU-070405	43316	59.29
UHGV-0207445 species=vOTU-048217	6018	44.15
UHGV-0207437 species=vOTU-048216	40192	60.29
UHGV-0207429 species=vOTU-048213	6643	36.32
UHGV-0207410 species=vOTU-048212	40959	52.50
UHGV-0207401 species=vOTU-048211	58622	37.92
UHGV-0207399 species=vOTU-048210	5992	41.02
UHGV-0207469 species=vOTU-048219	4673	44.62
UHGV-0207467 species=vOTU-048218	63433	40.31
UHGV-2051559 species=vOTU-081319	44865	41.45
UHGV-2054041 species=vOTU-081318	36201	58.26
UHGV-0009564 species=vOTU-081311	43171	42.22
UHGV-0009566 species=vOTU-081310	41900	41.34
UHGV-1485287 species=vOTU-081313	39225	44.27
UHGV-0174984 species=vOTU-081312	18931	44.57
UHGV-1968659 species=vOTU-081315	18613	53.42
UHGV-1407467 species=vOTU-081314	11530	39.91
UHGV-0136185 species=vOTU-081317	42737	46.51
UHGV-2042077 species=vOTU-081316	43553	51.51
UHGV-0262964 species=vOTU-049760	66192	43.08
UHGV-1378858 species=vOTU-070407	13977	41.83
UHGV-1461701 species=vOTU-061750	6160	36.20
UHGV-0038801 species=vOTU-044711	38190	57.08
UHGV-0263552 species=vOTU-049769	35903	61.14
UHGV-1497948 species=vOTU-013465	153646	42.26
UHGV-0237231 species=vOTU-011736	89181	30.32
UHGV-0019384 species=vOTU-011737	44734	33.32
UHGV-2192162 species=vOTU-011734	13448	51.90
UHGV-0121861 species=vOTU-011735	38622	27.97
UHGV-0334132 species=vOTU-011732	40133	39.14
UHGV-1498770 species=vOTU-011733	42874	34.07
UHGV-0234091 species=vOTU-011730	37601	45.24
UHGV-0338311 species=vOTU-011731	44723	40.52
UHGV-0038861 species=vOTU-044718	56153	48.54
UHGV-0004091 species=vOTU-011738	101382	39.94
UHGV-0031854 species=vOTU-011739	34411	38.28
UHGV-2099391 species=vOTU-010465	32579	32.71
UHGV-0147191 species=vOTU-010464	48330	52.29
UHGV-0038862 species=vOTU-044719	55010	38.49
UHGV-2109618 species=vOTU-071860	59532	55.12
UHGV-0245764 species=vOTU-071861	60597	42.91
UHGV-0124514 species=vOTU-071862	41940	39.18
UHGV-0147186 species=vOTU-010462	38007	31.44
UHGV-0261725 species=vOTU-082668	56548	47.40
UHGV-0037586 species=vOTU-082669	32487	58.26
UHGV-0391385 species=vOTU-070199	2790	37.24
UHGV-1448331 species=vOTU-070198	59256	39.24
UHGV-0346027 species=vOTU-082660	32178	56.93
UHGV-2071696 species=vOTU-082661	40653	42.06
UHGV-0029152 species=vOTU-070195	73174	40.13
UHGV-0094957 species=vOTU-082663	40707	42.85
UHGV-1458500 species=vOTU-070193	88488	39.73
UHGV-0152261 species=vOTU-070192	48095	33.68
UHGV-0191727 species=vOTU-082667	48025	52.31
UHGV-0390721 species=vOTU-052379	37453	29.55
UHGV-0390714 species=vOTU-052378	42219	37.50
UHGV-0390710 species=vOTU-052377	35490	43.59
UHGV-0390707 species=vOTU-052376	5518	44.31
UHGV-0390692 species=vOTU-052374	41458	30.68
UHGV-0390672 species=vOTU-052373	6502	37.05
UHGV-0390669 species=vOTU-052372	2935	38.19
UHGV-0390666 species=vOTU-052371	46004	51.16
UHGV-0390658 species=vOTU-052370	4506	40.19
UHGV-0178783 species=vOTU-046662	43098	38.44
UHGV-0082083 species=vOTU-084545	39096	34.85
UHGV-0113761 species=vOTU-077084	46194	50.24
UHGV-0171391 species=vOTU-077085	35037	50.32
UHGV-0171393 species=vOTU-077086	37387	50.50
UHGV-0161656 species=vOTU-077087	208376	29.70
UHGV-0035742 species=vOTU-077083	108983	34.26
UHGV-1520866 species=vOTU-077088	40410	49.67
UHGV-1518816 species=vOTU-077089	84705	37.69
UHGV-1399828 species=vOTU-070733	16942	54.63
UHGV-0157804 species=vOTU-070732	34292	34.58
UHGV-0350657 species=vOTU-070731	45442	53.76
UHGV-0202005 species=vOTU-070730	38348	30.13
UHGV-0191878 species=vOTU-070737	57082	48.46
UHGV-1412123 species=vOTU-078508	14605	34.42
UHGV-0815859 species=vOTU-078509	3547	51.76
UHGV-0176190 species=vOTU-068380	47938	41.01
UHGV-0092107 species=vOTU-078504	37613	42.16
UHGV-1528469 species=vOTU-078505	59078	52.77
UHGV-0388514 species=vOTU-078506	37504	48.07
UHGV-1520436 species=vOTU-008455	125746	33.24
UHGV-1494842 species=vOTU-008454	43861	43.34
UHGV-1392410 species=vOTU-008457	85893	52.22
UHGV-1472595 species=vOTU-008451	39839	61.99
UHGV-1392205 species=vOTU-008450	42227	41.67
UHGV-0617867 species=vOTU-073428	60583	45.17
UHGV-2089477 species=vOTU-008452	57030	39.93
UHGV-0130066 species=vOTU-073426	38067	38.81
UHGV-0110112 species=vOTU-073427	57249	41.92
UHGV-0146370 species=vOTU-073424	43989	53.47
UHGV-1506061 species=vOTU-008459	37855	40.75
UHGV-1421075 species=vOTU-008458	35794	30.56
UHGV-0455807 species=vOTU-073420	36740	46.49
UHGV-0105011 species=vOTU-073421	35499	27.95
UHGV-0212950 species=vOTU-048955	5850	40.44
UHGV-2143798 species=vOTU-014616	41802	51.73
UHGV-0143220 species=vOTU-014612	31230	54.57
UHGV-0094994 species=vOTU-014611	37421	45.64
UHGV-0082081 species=vOTU-084544	34935	39.31
UHGV-2146314 species=vOTU-014618	43848	54.04
UHGV-0090202 species=vOTU-014619	36285	61.72
UHGV-0010131 species=vOTU-078355	15822	52.31
UHGV-0018320 species=vOTU-078354	38498	52.82
UHGV-1530266 species=vOTU-072779	45286	51.67
UHGV-0249036 species=vOTU-072778	5796	36.63
UHGV-0034391 species=vOTU-072775	39938	41.18
UHGV-2077735 species=vOTU-072774	4861	42.89
UHGV-1864439 species=vOTU-072777	5176	41.60
UHGV-0061306 species=vOTU-072776	34830	40.36
UHGV-0087052 species=vOTU-072771	42701	57.47
UHGV-0105664 species=vOTU-072770	38311	39.06
UHGV-1528448 species=vOTU-072773	37337	41.91
UHGV-0037287 species=vOTU-072772	43375	48.45
UHGV-1852852 species=vOTU-058535	4476	43.07
UHGV-1852821 species=vOTU-058534	5828	43.86
UHGV-0045656 species=vOTU-064901	38262	60.45
UHGV-0148008 species=vOTU-064900	39299	29.29
UHGV-1342914 species=vOTU-064903	6165	42.08
UHGV-0206774 species=vOTU-064902	60358	41.39
UHGV-0013967 species=vOTU-064905	38921	40.92
UHGV-0856555 species=vOTU-064904	37548	42.92
UHGV-1887145 species=vOTU-064906	39700	41.73
UHGV-1853063 species=vOTU-058539	5676	43.83
UHGV-1379637 species=vOTU-006625	43941	41.38
UHGV-1461282 species=vOTU-013345	33768	41.40
UHGV-0110474 species=vOTU-013344	20282	44.60
UHGV-1461513 species=vOTU-013347	146027	38.94
UHGV-0034991 species=vOTU-013341	45261	39.79
UHGV-1460120 species=vOTU-013340	34550	52.63
UHGV-0125593 species=vOTU-013343	43417	34.74
UHGV-0034994 species=vOTU-013342	61690	51.32
UHGV-0089263 species=vOTU-013349	39604	38.65
UHGV-1461738 species=vOTU-013348	62767	46.79
UHGV-0021587 species=vOTU-069136	94760	30.73
UHGV-1396650 species=vOTU-064870	56217	36.44
UHGV-0020459 species=vOTU-069134	80756	38.57
UHGV-2024922 species=vOTU-069132	40194	58.01
UHGV-1338003 species=vOTU-069131	40242	31.41
UHGV-0210969 species=vOTU-069130	44342	48.13
UHGV-0033518 species=vOTU-071029	38741	52.09
UHGV-0102272 species=vOTU-062532	35342	39.84
UHGV-1971119 species=vOTU-062533	41290	43.82
UHGV-0000695 species=vOTU-077859	43194	28.62
UHGV-0075470 species=vOTU-077858	37363	27.68
UHGV-0170972 species=vOTU-062536	32298	43.13
UHGV-1484694 species=vOTU-062537	16518	69.19
UHGV-1347610 species=vOTU-062534	58211	42.97
UHGV-1467463 species=vOTU-062535	35527	38.42
UHGV-0140673 species=vOTU-077853	38772	43.74
UHGV-0058614 species=vOTU-077852	42905	45.57
UHGV-0170979 species=vOTU-062538	38993	37.58
UHGV-0023176 species=vOTU-077850	44276	55.65
UHGV-0825181 species=vOTU-077857	3286	52.71
UHGV-0000693 species=vOTU-077856	57962	42.02
UHGV-1400303 species=vOTU-077855	32652	46.18
UHGV-1400305 species=vOTU-077854	17909	35.88
UHGV-1348822 species=vOTU-086378	43280	54.80
UHGV-0385820 species=vOTU-086379	2922	37.89
UHGV-1458769 species=vOTU-086372	51737	39.63
UHGV-1510123 species=vOTU-086373	27314	34.85
UHGV-0391780 species=vOTU-086370	41018	43.22
UHGV-0391787 species=vOTU-086371	58422	48.61
UHGV-1485372 species=vOTU-086376	44525	38.12
UHGV-1515244 species=vOTU-086377	39165	37.19
UHGV-2123982 species=vOTU-086374	36951	28.03
UHGV-1485373 species=vOTU-086375	44523	49.23
UHGV-1473930 species=vOTU-079863	42330	42.36
UHGV-0384152 species=vOTU-051619	49056	51.53
UHGV-0384149 species=vOTU-051618	47559	41.83
UHGV-0347596 species=vOTU-064876	41676	42.52
UHGV-0384141 species=vOTU-051615	34660	33.90
UHGV-0384117 species=vOTU-051614	5974	37.11
UHGV-0384145 species=vOTU-051617	41756	38.78
UHGV-0384142 species=vOTU-051616	5035	41.67
UHGV-0384092 species=vOTU-051611	6567	36.76
UHGV-0384088 species=vOTU-051610	40997	42.18
UHGV-0384112 species=vOTU-051613	40340	35.41
UHGV-1548123 species=vOTU-064943	59417	43.63
UHGV-0206188 species=vOTU-066528	12655	30.30
UHGV-2087281 species=vOTU-066521	6106	44.92
UHGV-1365501 species=vOTU-066520	13467	38.55
UHGV-0017302 species=vOTU-066523	36571	27.79
UHGV-0283456 species=vOTU-066522	45669	41.36
UHGV-0017305 species=vOTU-066525	45091	41.75
UHGV-0017304 species=vOTU-066524	44256	34.79
UHGV-0062278 species=vOTU-066526	59197	41.21
UHGV-0241192 species=vOTU-006589	5759	36.38
UHGV-0015767 species=vOTU-060599	37175	44.98
UHGV-0159130 species=vOTU-060596	40225	60.79
UHGV-1426054 species=vOTU-060597	208156	35.13
UHGV-0087839 species=vOTU-060594	37264	51.62
UHGV-1382515 species=vOTU-060592	36081	42.92
UHGV-1336929 species=vOTU-060593	13147	37.53
UHGV-1411488 species=vOTU-060590	35059	43.22
UHGV-1878959 species=vOTU-060591	6329	40.20
UHGV-2052405 species=vOTU-006581	41759	38.87
UHGV-1359326 species=vOTU-006580	6394	37.27
UHGV-0387236 species=vOTU-084082	2878	38.36
UHGV-0207999 species=vOTU-082007	35430	45.73
UHGV-0144326 species=vOTU-063975	33360	30.96
UHGV-0049486 species=vOTU-044947	40029	49.72
UHGV-1451287 species=vOTU-009510	138822	47.67
UHGV-0200013 species=vOTU-069682	40600	45.72
UHGV-1364534 species=vOTU-055624	46634	52.77
UHGV-1364537 species=vOTU-055625	46677	32.67
UHGV-1364556 species=vOTU-055626	46796	54.70
UHGV-1364558 species=vOTU-055627	32335	38.31
UHGV-1364510 species=vOTU-055622	34703	59.95
UHGV-1368210 species=vOTU-002438	74595	29.02
UHGV-0043684 species=vOTU-055628	32302	34.20
UHGV-1364561 species=vOTU-055629	32319	57.62
UHGV-0131021 species=vOTU-045928	87633	35.37
UHGV-0052975 species=vOTU-078703	41854	36.34
UHGV-1049766 species=vOTU-074678	38637	52.61
UHGV-0024460 species=vOTU-074679	63958	38.07
UHGV-0160053 species=vOTU-079903	44232	50.59
UHGV-0384163 species=vOTU-079902	6292	46.73
UHGV-0384169 species=vOTU-079901	34772	38.51
UHGV-0148044 species=vOTU-079900	39057	38.88
UHGV-0006069 species=vOTU-079907	48114	35.14
UHGV-0006064 species=vOTU-079906	37086	27.88
UHGV-0006065 species=vOTU-079905	56652	54.67
UHGV-0010830 species=vOTU-079908	36434	27.04
UHGV-1364838 species=vOTU-001777	46516	50.15
UHGV-1342921 species=vOTU-001776	142367	46.90
UHGV-1368818 species=vOTU-001775	49543	58.33
UHGV-0213720 species=vOTU-001774	46177	42.52
UHGV-0386956 species=vOTU-001773	44336	37.45
UHGV-1352071 species=vOTU-001772	158415	36.99
UHGV-2065582 species=vOTU-001771	38757	27.99
UHGV-1366407 species=vOTU-001770	42694	52.37
UHGV-0026645 species=vOTU-001779	5552	45.05
UHGV-0290168 species=vOTU-001778	44169	38.91
UHGV-0229108 species=vOTU-009544	41839	40.04
UHGV-0087502 species=vOTU-009545	55772	37.55
UHGV-1514464 species=vOTU-009546	39837	48.80
UHGV-1395989 species=vOTU-009547	38782	61.58
UHGV-0019058 species=vOTU-009540	32672	48.54
UHGV-0325029 species=vOTU-009541	81864	41.66
UHGV-0201558 species=vOTU-009542	59620	40.54
UHGV-1516440 species=vOTU-009543	65608	41.75
UHGV-1355380 species=vOTU-054573	41253	46.78
UHGV-1355375 species=vOTU-054572	41259	59.29
UHGV-1355374 species=vOTU-054571	41251	28.22
UHGV-1355367 species=vOTU-054570	2834	37.01
UHGV-0019379 species=vOTU-009548	43478	52.99
UHGV-1446290 species=vOTU-009549	36962	45.68
UHGV-1355399 species=vOTU-054575	41315	37.77
UHGV-1355394 species=vOTU-054574	41326	46.50
UHGV-0018895 species=vOTU-043087	40089	52.52
UHGV-0018894 species=vOTU-043086	39965	55.88
UHGV-0018893 species=vOTU-043085	65291	42.61
UHGV-0018891 species=vOTU-043084	63263	43.31
UHGV-0018866 species=vOTU-043083	44230	41.18
UHGV-0018865 species=vOTU-043082	43974	39.97
UHGV-0018846 species=vOTU-043081	37801	42.33
UHGV-0018839 species=vOTU-043080	37181	58.94
UHGV-1538950 species=vOTU-074490	77709	37.86
UHGV-0018976 species=vOTU-043089	42196	53.83
UHGV-0018969 species=vOTU-043088	109251	50.95
UHGV-0036736 species=vOTU-084789	36452	56.64
UHGV-0014968 species=vOTU-084788	45904	52.99
UHGV-0391794 species=vOTU-074491	43961	47.35
UHGV-2210175 species=vOTU-084781	58081	53.05
UHGV-2047436 species=vOTU-074496	37056	46.01
UHGV-1393097 species=vOTU-084783	32761	44.08
UHGV-0365576 species=vOTU-084782	35658	57.98
UHGV-1493064 species=vOTU-084785	48857	45.98
UHGV-0364623 species=vOTU-084784	36800	37.80
UHGV-0334185 species=vOTU-084787	25880	41.35
UHGV-1522094 species=vOTU-084786	46150	41.96
UHGV-0014399 species=vOTU-074494	43050	49.10
UHGV-2047434 species=vOTU-074495	47854	36.77
UHGV-0192375 species=vOTU-047206	40542	53.28
UHGV-2209166 species=vOTU-010235	51351	59.90
UHGV-0090530 species=vOTU-059620	42581	42.92
UHGV-0205231 species=vOTU-059621	39376	46.91
UHGV-2169611 species=vOTU-059622	56817	59.61
UHGV-0066777 species=vOTU-059623	41555	57.46
UHGV-1435565 species=vOTU-059624	5695	45.83
UHGV-1393826 species=vOTU-059625	38844	28.16
UHGV-0363116 species=vOTU-059626	5311	45.28
UHGV-0024145 species=vOTU-059627	133493	41.93
UHGV-2153170 species=vOTU-059628	43572	47.03
UHGV-0203184 species=vOTU-081661	99211	45.66
UHGV-0203180 species=vOTU-081660	13142	49.74
UHGV-0172985 species=vOTU-081663	16512	55.55
UHGV-0172984 species=vOTU-081662	33375	30.67
UHGV-0048367 species=vOTU-068228	40855	27.91
UHGV-0048364 species=vOTU-068229	39511	33.52
UHGV-0254761 species=vOTU-081667	140765	25.23
UHGV-1541319 species=vOTU-081666	39920	53.56
UHGV-0003187 species=vOTU-081669	39487	54.70
UHGV-1386618 species=vOTU-081668	42114	58.67
UHGV-1338694 species=vOTU-068226	35062	39.08
UHGV-1384964 species=vOTU-068227	39593	55.00
UHGV-1484285 species=vOTU-068220	39237	58.46
UHGV-2170046 species=vOTU-068221	34993	40.57
UHGV-1491844 species=vOTU-068222	64322	43.38
UHGV-0391933 species=vOTU-068223	97221	42.86
UHGV-0033338 species=vOTU-003739	37527	42.15
UHGV-0033269 species=vOTU-003738	137482	40.34
UHGV-1380024 species=vOTU-001174	135888	30.64
UHGV-1381363 species=vOTU-003731	44013	42.01
UHGV-1381319 species=vOTU-003730	43283	57.13
UHGV-2095672 species=vOTU-003733	46013	56.67
UHGV-1381367 species=vOTU-003732	44034	45.96
UHGV-1219278 species=vOTU-003735	6298	40.66
UHGV-1175174 species=vOTU-003734	5317	46.76
UHGV-1962679 species=vOTU-003737	34123	38.18
UHGV-1189331 species=vOTU-003736	5399	35.49
UHGV-1474558 species=vOTU-075109	40740	53.02
UHGV-0141613 species=vOTU-075108	40739	57.38
UHGV-2131372 species=vOTU-075107	58392	58.59
UHGV-0183215 species=vOTU-075106	45594	41.62
UHGV-0035408 species=vOTU-075105	26884	45.12
UHGV-1504339 species=vOTU-075104	56869	48.28
UHGV-0035401 species=vOTU-075103	47475	31.93
UHGV-0335873 species=vOTU-075102	39639	32.75
UHGV-1497808 species=vOTU-075101	82503	37.60
UHGV-0781110 species=vOTU-075100	4954	33.47
UHGV-0213322 species=vOTU-049018	21898	35.29
UHGV-0213324 species=vOTU-049019	51879	31.35
UHGV-0213320 species=vOTU-049016	39655	41.48
UHGV-0213321 species=vOTU-049017	33100	57.64
UHGV-0213316 species=vOTU-049014	62194	54.52
UHGV-0213318 species=vOTU-049015	38644	42.55
UHGV-0213312 species=vOTU-049012	33285	46.56
UHGV-0213314 species=vOTU-049013	60077	43.11
UHGV-0213309 species=vOTU-049010	38072	42.58
UHGV-0213311 species=vOTU-049011	39041	40.76
UHGV-1365151 species=vOTU-006817	34692	45.86
UHGV-1365146 species=vOTU-006816	34627	49.20
UHGV-0155298 species=vOTU-006815	47558	51.51
UHGV-1381724 species=vOTU-006814	61889	43.28
UHGV-1365100 species=vOTU-006813	55778	36.28
UHGV-1365086 species=vOTU-006812	55477	32.05
UHGV-1364075 species=vOTU-006811	55851	42.50
UHGV-1353002 species=vOTU-006810	5525	41.95
UHGV-1356777 species=vOTU-006819	5392	47.63
UHGV-1355257 species=vOTU-006818	46954	47.53
UHGV-0108190 species=vOTU-082310	43296	43.80
UHGV-0122239 species=vOTU-082311	40688	35.03
UHGV-0016244 species=vOTU-082312	11655	36.26
UHGV-0029791 species=vOTU-082313	16558	42.31
UHGV-1408778 species=vOTU-082314	11541	42.73
UHGV-0011737 species=vOTU-082315	40837	54.29
UHGV-0020846 species=vOTU-069175	19659	51.48
UHGV-0037696 species=vOTU-082317	38877	28.33
UHGV-0152681 species=vOTU-082318	34880	65.26
UHGV-0095418 species=vOTU-082319	43395	41.61
UHGV-1448961 species=vOTU-069179	42944	55.36
UHGV-0039024 species=vOTU-069178	35535	41.62
UHGV-0111427 species=vOTU-045649	39564	41.30
UHGV-0111362 species=vOTU-045648	41384	45.85
UHGV-0111151 species=vOTU-045645	40653	51.33
UHGV-0111090 species=vOTU-045642	41036	55.96
UHGV-0177231 species=vOTU-006712	45390	41.23
UHGV-0046882 species=vOTU-081410	54162	46.45
UHGV-0026844 species=vOTU-074327	67274	42.89
UHGV-0027915 species=vOTU-043867	39800	52.51
UHGV-1365318 species=vOTU-000419	46887	40.18
UHGV-1366828 species=vOTU-000418	142028	38.74
UHGV-1333037 species=vOTU-073194	42466	40.75
UHGV-2143342 species=vOTU-073195	37501	40.44
UHGV-1521643 species=vOTU-073192	37297	45.90
UHGV-0121005 species=vOTU-073193	45254	41.23
UHGV-0196344 species=vOTU-073190	31377	59.50
UHGV-0392744 species=vOTU-073191	3157	38.68
UHGV-0420108 species=vOTU-000411	6467	40.56
UHGV-0310645 species=vOTU-000410	60012	52.18
UHGV-1367042 species=vOTU-000413	50690	48.14
UHGV-1362388 species=vOTU-000412	101751	34.44
UHGV-0124290 species=vOTU-000415	45196	40.49
UHGV-0102047 species=vOTU-000414	37967	39.58
UHGV-0023913 species=vOTU-000417	28023	33.22
UHGV-0376558 species=vOTU-000416	49942	45.22
UHGV-0389264 species=vOTU-081610	38156	34.04
UHGV-0389266 species=vOTU-081611	2775	38.59
UHGV-0076485 species=vOTU-068270	34766	40.53
UHGV-0165356 species=vOTU-081614	46052	54.91
UHGV-1499422 species=vOTU-081617	12757	36.94
UHGV-0855592 species=vOTU-075929	62885	45.97
UHGV-0049393 species=vOTU-075928	44964	38.37
UHGV-1496985 species=vOTU-075921	78337	39.55
UHGV-0126370 species=vOTU-075922	40512	51.56
UHGV-0091864 species=vOTU-075925	42121	41.49
UHGV-0102605 species=vOTU-075924	40814	37.35
UHGV-0049390 species=vOTU-075927	72419	54.77
UHGV-0059090 species=vOTU-075926	11592	28.16
UHGV-1324269 species=vOTU-053884	6159	38.46
UHGV-0098952 species=vOTU-072692	28880	62.84
UHGV-0044316 species=vOTU-076476	37578	46.44
UHGV-1429529 species=vOTU-076474	41763	38.67
UHGV-0335451 species=vOTU-076475	34549	38.76
UHGV-2019434 species=vOTU-076472	40979	40.55
UHGV-1429521 species=vOTU-076473	41741	51.13
UHGV-1550827 species=vOTU-076470	38244	45.56
UHGV-1422206 species=vOTU-076471	41654	45.67
UHGV-1360989 species=vOTU-076478	13202	39.13
