PP003914 Pseudomonas phage vB_Pae_U2, complete genome.	45121	61.33
PP003913 Pseudomonas phage vB_Pae_U1, complete genome.	16187	59.34
PQ284952 Vibrio phage vB_VpS_LMAVpH, complete genome.	44967	43.44
PQ284951 Vibrio phage vB_VpS_LMAVpSH, complete genome.	45137	43.45
PQ284950 Vibrio phage vB_VpS_LMAVpVPP, complete genome.	44890	43.43
PQ284949 Vibrio phage vB_VpS_LMAVpS1, complete genome.	44893	43.43
PQ316073 UNVERIFIED: Pseudomonas phage KT1, complete genome.	40573	57.69
PQ349265 UNVERIFIED: Escherichia phage CJY920, complete genome.	170541	35.15
PQ158666 Thermus phage P23-45_stolb3, complete genome.	74147	58.29
PQ158665 Thermus phage P23-45_stolb2, complete genome.	75309	57.73
PQ158664 Thermus phage P23-45_stolb1, complete genome.	76044	57.75
PQ241118 Clostridium phage vB_CpeB_CP1, complete genome.	18363	34.47
PQ227241 Pseudomonas phage vB_PaeM_HUST_1, complete genome.	276114	36.92
PQ249004 Vibrio phage vB_VpaS_SD25, complete genome.	144677	41.87
PQ189589 Salmonella phage Salmp-p7, complete genome.	60066	56.21
PQ268316 Pseudoxanthomonas phage GZ35, complete genome.	43070	53.69
PQ093905 Pseudomonas phage phi9_PA11, complete genome.	66099	55.73
PQ093904 Pseudomonas phage phi9_PA9, complete genome.	282684	36.86
PP766242 Streptococcus phage phiGBSVK-F2_GBSInt11.1, complete genome.	38238	35.35
PP766240 Streptococcus phage phiGBSVK-F1_GBSInt11.2, complete genome.	37470	39.86
PP766239 Streptococcus phage phiGBSVK-E2_GBSInt11.1, complete genome.	37905	36.85
PP766238 Streptococcus phage phiGBSVK-E2_GBSInt8.1, complete genome.	37643	36.77
PP766236 Streptococcus phage phiGBSVK-E2_GBSInt6.1, complete genome.	39242	37.40
PP766234 Streptococcus phage phiGBSVK-E2_GBSInt3, complete genome.	38557	36.70
PP766232 Streptococcus phage phiGBSVK-E1_GBSInt11.1, complete genome.	43666	36.10
PP766231 Streptococcus phage phiGBSVK-E1_GBSInt8.1, complete genome.	45509	35.60
PP766230 Streptococcus phage phiGBSVK-E1_GBSInt3, complete genome.	45654	36.14
PP758857 Streptococcus phage phiGBSVK-D_GBSInt8.1, complete genome.	42922	36.09
PP758856 Streptococcus phage phiGBSVK-D_GBSInt6.2, complete genome.	43145	35.94
PP758854 Streptococcus phage phiGBSVK-D_GBSInt4, complete genome.	45047	38.03
PP758853 Streptococcus phage phiGBSVK-D_GBSInt3, complete genome.	42868	36.16
PP758852 Streptococcus phage phiGBSVK-D_GBSInt2.2, complete genome.	43346	38.60
PP758851 Streptococcus phage phiGBSVK-D_GBSInt2.1, complete genome.	43739	36.19
PP758850 Streptococcus phage phiGBSVK-D_GBSInt1, complete genome.	45063	36.50
PP758848 Streptococcus phage phiGBSVK-C_GBSInt4, complete genome.	40959	36.45
PP758847 Streptococcus phage phiGBSVK-B_GBSInt9.2, complete genome.	32670	40.17
PQ036202 Escherichia phage GEP101, complete genome.	88372	39.01
PP756380 Streptococcus phage phiGBSVK-A, complete genome.	35964	43.43
PP558219 Roseobacter phage CRPss-251, complete genome.	5828	44.23
PP558218 Roseobacter phage CRPss-155, complete genome.	5409	44.87
PP558217 Roseobacter phage CRPss-154, complete genome.	5978	47.64
PP558216 Roseobacter phage CRPss-153, complete genome.	5424	44.69
PP558215 Roseobacter phage CRPss-152, complete genome.	5422	44.67
PP558214 Roseobacter phage CRPss-151, complete genome.	5632	44.07
PP763603 Mycobacterium phage Wildflower, complete genome.	69364	65.50
PP763602 Mycobacterium phage Chanagan, complete genome.	50727	63.72
PP763601 Mycobacterium phage Ashwin, complete genome.	69731	65.46
PP083311 Pseudomonas phage VB_PaD_phPA-G, partial genome.	54834	58.16
PP083312 Pseudomonas phage VB_PaN_phPA-Intesti, complete genome.	87746	54.78
PP083314 Vibrio phage VB_VaC_SRILMA, complete genome.	195770	34.83
PP083315 Vibrio phage VB_VaC_TDDLMA, complete genome.	195771	34.84
PP002985 Klebsiella phage KP1LMA, partial genome.	176096	41.79
OR896275 Salinibacter phage 4_12, partial genome.	45958	64.12
OR896274 Salinibacter phage 4_11, partial genome.	45958	64.12
OR896273 Salinibacter phage 4_10, partial genome.	45925	64.13
OR896272 Salinibacter phage 3_9, partial genome.	46379	64.15
OR896271 Salinibacter phage 3_8, partial genome.	46369	64.15
OR896270 Salinibacter phage 3_7, partial genome.	46379	64.13
OR896269 Salinibacter phage 3_6, partial genome.	46379	64.17
OR896268 Salinibacter phage 3_5, partial genome.	46379	64.15
OR896267 Salinibacter phage 3_4, partial genome.	46379	64.16
OR896266 Salinibacter phage 3_3, partial genome.	46379	64.15
OR896265 Salinibacter phage 3_2, partial genome.	46379	64.18
OR896264 Salinibacter phage 3_20, partial genome.	46379	64.16
OR896263 Salinibacter phage 3_1, complete genome.	46379	64.14
OR896262 Salinibacter phage 3_19, complete genome.	46379	64.14
OR896261 Salinibacter phage 3_18, complete genome.	46379	64.14
OR896260 Salinibacter phage 3_17, partial genome.	46379	64.15
OR896259 Salinibacter phage 3_16, partial genome.	46379	64.15
OR896258 Salinibacter phage 3_15, partial genome.	46379	64.15
OR896257 Salinibacter phage 3_14, partial genome.	46102	64.18
OR896256 Salinibacter phage 3_13, partial genome.	46379	64.15
OR896255 Salinibacter phage 3_12, partial genome.	46379	64.13
OR896254 Salinibacter phage 3_11, complete genome.	46379	64.14
OR896253 Salinibacter phage 3_10, partial genome.	46058	64.18
OR896252 Salinibacter phage 2_9, partial genome.	45955	64.14
OR896251 Salinibacter phage 2_8, partial genome.	46121	64.13
OR896250 Salinibacter phage 2_7, partial genome.	45955	64.14
OR896249 Salinibacter phage 2_6, partial genome.	46121	64.13
OR896248 Salinibacter phage 2_5, partial genome.	45955	64.14
OR896247 Salinibacter phage 2_4, partial genome.	45955	64.14
OR896246 Salinibacter phage 2_3, partial genome.	42273	63.94
OR896245 Salinibacter phage 2_2, partial genome.	45955	64.14
OR896244 Salinibacter phage 2_1, partial genome.	45955	64.14
OR896243 Salinibacter phage 2_17, partial genome.	46121	64.13
OR896242 Salinibacter phage 2_16, partial genome.	45955	64.14
OR896241 Salinibacter phage 2_15, partial genome.	45955	64.14
OR896240 Salinibacter phage 2_14, partial genome.	45835	64.15
OR896239 Salinibacter phage 2_13, partial genome.	45955	64.14
OR896238 Salinibacter phage 2_12, partial genome.	45955	64.14
OR896237 Salinibacter phage 2_11, partial genome.	46110	64.05
OR896236 Salinibacter phage 2_10, partial genome.	46110	64.10
OR896235 Salinibacter phage 1_9, partial genome.	46677	64.06
OR896234 Salinibacter phage 1_8, complete genome.	46110	64.06
OR896233 Salinibacter phage 1_7, partial genome.	46677	64.05
OR896232 Salinibacter phage 1_6, partial genome.	46110	64.07
OR896231 Salinibacter phage 1_5, partial genome.	46110	64.08
OR896230 Salinibacter phage 15_5, partial genome.	45931	64.02
OR896229 Salinibacter phage 15_4, partial genome.	45931	64.02
OR896228 Salinibacter phage 15_3, partial genome.	45931	64.02
OR896227 Salinibacter phage 15_2, partial genome.	45931	64.01
OR896226 Salinibacter phage 15_1, partial genome.	45931	64.04
OR896225 Salinibacter phage 1_4, partial genome.	46110	64.07
OR896224 Salinibacter phage 14_7, partial genome.	46624	64.03
OR896223 Salinibacter phage 14_6, partial genome.	46624	64.02
OR896222 Salinibacter phage 14_5, partial genome.	46624	64.02
OR896221 Salinibacter phage 14_4, partial genome.	46624	64.05
OR896220 Salinibacter phage 14_3, partial genome.	46624	64.04
OR896219 Salinibacter phage 14_2, partial genome.	46624	64.05
OR896218 Salinibacter phage 14_1, partial genome.	46624	64.00
OR896217 Salinibacter phage 1_3, partial genome.	46110	64.08
OR896216 Salinibacter phage 13_9, partial genome.	46663	64.03
OR896215 Salinibacter phage 13_8, partial genome.	46663	64.02
OR896214 Salinibacter phage 13_7, partial genome.	46663	64.05
OR896213 Salinibacter phage 13_6, partial genome.	46663	64.06
OR896212 Salinibacter phage 13_5, complete genome.	46663	64.01
OR896211 Salinibacter phage 13_4, partial genome.	46663	64.03
OR896210 Salinibacter phage 13_3, partial genome.	46663	64.06
OR896209 Salinibacter phage 13_2, partial genome.	46663	64.04
OR896208 Salinibacter phage 13_1, partial genome.	46663	64.06
OR896207 Salinibacter phage 1_2, partial genome.	46110	64.05
OR896206 Salinibacter phage 12_9, partial genome.	46677	64.04
OR896205 Salinibacter phage 12_8, partial genome.	46677	64.06
OR896204 Salinibacter phage 12_7, partial genome.	46677	64.06
OR896203 Salinibacter phage 1_27, partial genome.	46110	64.07
OR896202 Salinibacter phage 12_6, partial genome.	46677	64.06
OR896201 Salinibacter phage 1_26, partial genome.	46110	64.06
OR896200 Salinibacter phage 12_5, partial genome.	46677	64.06
OR896199 Salinibacter phage 1_25, partial genome.	43817	63.94
OR896198 Salinibacter phage 12_4, partial genome.	46677	64.05
OR896197 Salinibacter phage 1_24, partial genome.	46110	64.09
OR896196 Salinibacter phage 12_3, partial genome.	46677	64.00
OR896195 Salinibacter phage 12_2, partial genome.	46677	64.06
OR896194 Salinibacter phage 1_22, partial genome.	46110	64.09
OR896193 Salinibacter phage 12_1, partial genome.	46677	64.01
OR896192 Salinibacter phage 1_21, partial genome.	46110	64.10
OR896191 Salinibacter phage 12_11, partial genome.	46677	64.06
OR896190 Salinibacter phage 12_10, partial genome.	46677	64.03
OR896189 Salinibacter phage 1_20, partial genome.	46110	64.06
OR896188 Salinibacter phage 1_1, partial genome.	46110	64.05
OR896187 Salinibacter phage 1_19, partial genome.	46110	64.06
OR896186 Salinibacter phage 11_8, partial genome.	46111	64.07
OR896185 Salinibacter phage 1_18, partial genome.	46110	64.06
OR896184 Salinibacter phage 11_7, partial genome.	46111	64.07
OR896183 Salinibacter phage 1_17, partial genome.	46110	64.06
OR896182 Salinibacter phage 11_6, partial genome.	46111	64.11
OR896181 Salinibacter phage 1_16, partial genome.	46110	64.07
OR896180 Salinibacter phage 11_5, partial genome.	46111	64.08
OR896179 Salinibacter phage 1_15, partial genome.	46110	64.06
OR896178 Salinibacter phage 11_4, partial genome.	46111	64.07
OR896177 Salinibacter phage 1_14, partial genome.	46110	64.08
OR896176 Salinibacter phage 11_3, partial genome.	46111	64.10
OR896175 Salinibacter phage 1_13, partial genome.	46110	64.06
OR896174 Salinibacter phage 11_2, partial genome.	46111	64.10
OR896173 Salinibacter phage 1_12, partial genome.	46110	64.08
OR896172 Salinibacter phage 11_1, partial genome.	46111	64.10
OR896171 Salinibacter phage 1_11, partial genome.	46110	64.05
OR896170 Salinibacter phage 1_10, partial genome.	46110	64.10
OR896169 Salinibacter phage 10_7, partial genome.	27658	63.28
OR896168 Salinibacter phage 10_6, partial genome.	46156	64.22
OR896167 Salinibacter phage 10_5, partial genome.	46156	64.23
OR896166 Salinibacter phage 10_4, partial genome.	46156	64.17
OR896165 Salinibacter phage 10_3, partial genome.	46156	64.19
OR896164 Salinibacter phage 10_2, partial genome.	46156	64.23
OR896163 Salinibacter phage 10_1, partial genome.	38661	65.30
OP961718 Staphylococcus phage vB_SauM_VL14, complete genome.	141584	30.17
PQ221054 Escherichia phage Rao1, complete genome.	44051	43.68
PQ221053 Sulfolobus phage SMV1a, complete genome.	45654	38.13
PQ144889 Pseudomonas phage NEU2024, complete genome.	61864	64.27
PQ144888 Pseudomonas phage NEU2023, complete genome.	7067	59.62
PQ039555 Enterobacter phage vB_Ecl_MII_004, complete genome.	39435	52.35
PQ039554 Enterobacter phage vB_Ecl_MII_003, complete genome.	28251	48.53
PQ039553 Enterobacter phage vB_Ecl_MII_002, complete genome.	78696	52.42
PQ039552 Enterobacter phage vB_Ecl_MII_001, complete genome.	62004	48.63
PQ002172 Salmonella phage vB_Sen_SG_WM_SEW_9, complete genome.	41806	49.86
PQ002171 Salmonella phage vB_Sen_SG_WM_SEW_6S, complete genome.	142099	45.79
PQ002170 Salmonella phage vB_Sen_SG_WM_RUS_R7, complete genome.	142032	45.79
PQ002169 Salmonella phage vB_Sen_SG_WM_RUS_R2, complete genome.	102714	38.84
PQ114757 Mycobacterium phage Thunderbird, complete genome.	68826	66.38
PQ114756 Streptomyces phage HangryHippo, complete genome.	132161	50.05
PQ114755 Microbacterium phage LemonPepper, complete genome.	17362	68.51
PQ114754 Microbacterium phage JingleBells, complete genome.	56216	63.65
PQ114753 Microbacterium phage Evcara, complete genome.	16285	53.97
PQ114752 Microbacterium phage CoolCookie, complete genome.	56801	63.77
PQ114751 Microbacterium phage Dauntless, complete genome.	55989	63.54
PQ114750 Streptomyces phage Larnav, complete genome.	133080	50.06
PQ114749 Microbacterium phage Wolfstar, complete genome.	64887	63.78
PQ114748 Gordonia phage MunkgeeRoachy, complete genome.	45912	60.42
PQ114747 Microbacterium phage BouleyBill, complete genome.	39215	64.24
PQ114746 Arthrobacter phage Joemato, complete genome.	43848	67.63
PQ114745 Streptomyces phage Spocter, complete genome.	82736	66.65
PQ114744 Microbacterium phage Poultress, complete genome.	56564	63.81
PQ114743 Arthrobacter phage Sue2, complete genome.	42245	66.60
PQ114742 Microbacterium phage Carostasia, complete genome.	40393	63.83
PQ114741 Microbacterium phage Crestdrop, complete genome.	56609	63.61
PQ114740 Gordonia phage DaviePasture, complete genome.	67614	58.40
PQ114739 Arthrobacter phage Pixelle, complete genome.	44348	67.89
PQ114738 Gordonia phage KayGee, complete genome.	48365	60.33
PQ114737 Streptomyces phage BlueOtter, complete genome.	132161	50.05
PQ114736 Rhodococcus phage Dorin, complete genome.	136968	47.99
PQ114735 Microbacterium phage Cazares, complete genome.	16915	68.80
PQ249397 Escherichia phage Pu-Krd-SF3, complete genome.	167698	35.49
PQ249396 Escherichia phage Pu-Krd-SF2, complete genome.	169426	35.26
PQ249395 Escherichia phage Pu-Krd-SF1, complete genome.	169426	35.26
PQ247121 Vibrio phage vB_VneS_S3, complete genome.	76083	48.98
PP921807 Campylobacter phage vB_CJ12660_1PH123, complete genome.	132533	25.76
PP921806 Salmonella phage vB_SE129_1PH123, complete genome.	42548	49.85
PP921805 Salmonella phage vB_SE126_1PH123, complete genome.	42548	49.85
PP921804 Salmonella phage vB_ST415_1NRH, complete genome.	40552	47.45
PP921803 Salmonella phage vB_SE127_1P, complete genome.	42023	50.03
PP921802 Salmonella phage vB_SE127_1NRH, complete genome.	42548	49.85
PP921801 Salmonella phage vB_SE124_1NRH, complete genome.	42548	49.86
PP989835 Salmonella phage vB_SE127_2PH123, complete genome.	13504	50.69
PP989834 Salmonella phage vB_SE130_3P, complete genome.	33499	50.12
PP987475 Pseudomonas phage ZAM-Pa99, complete genome.	65139	55.02
OR863363 Salmonella phage SeKF_80, complete genome.	89965	44.17
OP586623 Erwinia phage IT22, complete genome.	174346	38.39
AY288927 Salmonella phage SP6, complete genome.	43769	47.23
PP501790 Pseudomonas phage vB_Pae4841-AFR43, complete genome.	43426	62.37
PQ280049 Escherichia phage HC8A, complete genome.	47750	46.60
BK068243 TPA_asm: Methanobrevibacter gottschalkii virus vir075, complete genome.	37066	31.74
OQ735257 Burkholderia phage vB_BglM_WTB, complete genome.	68541	60.04
PP944860 Escherichia phage AN_ECEAS, complete genome.	48081	44.08
PQ065999 Proteus phage vB_PmiA_PM1, complete genome.	42188	39.37
PQ041629 Salmonella phage vB_SalS_KFSSM, complete genome.	116343	39.73
PQ197425 Raoultella phage vB_Rp_P25a, complete genome.	40739	53.20
PQ197424 Raoultella phage vB_Ro_S7a, complete genome.	39661	53.22
PQ197423 Raoultella phage vB_Ro_P3a, complete genome.	44832	45.10
PQ197041 Morganella phage Henu15, complete genome.	52795	41.64
PQ187642 Raoultella phage vB_Rp_M26a, complete genome.	176318	41.85
PQ149445 Pseudomonas phage BL7, partial genome.	66029	55.02
PQ149444 Pseudomonas phage BL6, partial genome.	66414	55.06
PQ160474 Liberibacter phage P-9PA-3, complete genome.	31802	39.93
PQ202989 Microbacterium phage Acosta, complete genome.	41912	63.67
PQ152681 Salmonella phage vB_Sen_ZC10, complete genome.	42778	49.64
PP973485 Clostridium phage CPP2_IH_BH, complete genome.	17814	28.30
PP558327 Escherichia phage FCWL1, complete genome.	49336	45.40
PP974226 Klebsiella phage vB_KpP_AttikonH1N2, complete genome.	44177	54.39
PP974225 Klebsiella phage vB_KpP_AttikonH1, complete genome.	43637	54.60
PQ066595 Klebsiella phage phi1_175010, complete genome.	159280	46.00
PQ217617 Bacillus phage Atlee, complete genome.	163953	37.78
PQ217616 Bacillus phage Azalea, complete genome.	161765	38.68
PQ231750 Klebsiella phage PCCM_KpP_22, complete genome.	48921	48.10
PQ096442 Enterobacter phage EnC07, complete genome.	173283	39.72
PQ096441 Enterobacter phage Taquito, complete genome.	175040	44.79
PQ096440 Enterobacter phage EnA02, complete genome.	174295	39.59
PQ096439 Enterobacter phage EnC15, complete genome.	172579	39.81
PQ096438 Enterobacter phage Nando, complete genome.	178022	44.82
PQ231053 Aeromonas phage vB_AdhaP_R1, complete genome.	42050	59.09
PQ140450 Enterobacter phage vB_EluP_RZH, complete genome.	174197	39.47
PQ122694 Enterobacter phage vB_EholP_HHH, complete genome.	39582	51.28
PQ111865 Stenotrophomonas phage vB_SmaS_BCU1, complete genome.	57752	62.13
PP974339 Klebsiella phage FKP14, complete genome.	157205	46.30
PP974338 Klebsiella phage FKP10, complete genome.	159358	46.57
PP989839 Escherichia phage VTCCBPA_322, complete genome.	72512	42.87
PP989838 Escherichia phage VTCCBPA_211, complete genome.	75358	42.26
PQ179271 Klebsiella phage PCCM_KpPS2, complete genome.	48921	48.10
PQ231202 Escherichia phage BSBP01, complete genome.	54030	43.87
PQ182780 Klebsiella phage vB_Kp_M198, complete genome.	167310	39.56
PQ182779 Klebsiella phage vB_kp_MJ359, complete genome.	300816	45.67
PQ227709 UNVERIFIED: Escherichia phage 536_P3, complete genome.	40175	50.78
LC739542 Escherichia phage phiWec196 DNA, complete genome.	138673	43.50
LC739541 Escherichia phage phiWec193 DNA, complete genome.	138673	43.50
LC739540 Escherichia phage phiWec191 DNA, complete genome.	137785	43.56
LC739539 Escherichia phage phiWec190 DNA, complete genome.	150689	42.26
LC739538 Escherichia phage phiWec189 DNA, complete genome.	135501	43.64
LC739537 Escherichia phage phiWec188 DNA, complete genome.	149831	42.26
LC739536 Escherichia phage phiWec187 DNA, complete genome.	145469	37.44
LC739535 Escherichia phage phiWec186 DNA, complete genome.	154550	42.20
LC739534 Escherichia phage phiWec181 DNA, complete genome.	154550	42.20
LC739533 Escherichia phage phiWec179 DNA, complete genome.	154443	42.20
LC739532 Escherichia phage phiWec177 DNA, complete genome.	86106	38.87
LC739531 Escherichia phage phiWec174 DNA, complete genome.	85991	38.86
LC739530 Escherichia phage phiWec172 DNA, complete genome.	85970	38.86
PQ119497 Cobetia phage Carin1, complete genome.	40505	60.55
PQ154629 Bacillus phage JackRabbit, complete genome.	161552	38.75
PQ166232 Vibrio phage BUCT_X002, complete genome.	48532	42.56
PQ202980 Escherichia phage CSP1C, complete genome.	55550	44.75
PQ195596 Leptolyngbya phage Dor1, complete genome.	41226	52.30
PQ220375 Staphylococcus phage NHSP6, complete genome.	142426	30.18
PP291582 Escherichia phage vB_EcoS_UTEC10, complete genome.	44773	50.80
OR492276 Fusobacterium phage phiKSUM, complete genome.	111401	26.39
OR492275 Fusobacterium phage phiHugo, complete genome.	34681	33.35
OR492274 Fusobacterium phage phiPaco, complete genome.	43165	36.62
OR492273 Fusobacterium phage phiBB, complete genome.	36404	33.62
OR492272 Fusobacterium phage phiRTG5, complete genome.	37037	35.04
OR492271 Fusobacterium phage phiFN37, complete genome.	85015	29.90
MT980834 Serratia phage vB_SmaS-Smarc5, complete genome.	60348	58.40
MT980833 Serratia phage vB_SmaS-Smarc4, complete genome.	43034	55.24
MT980832 Serratia phage vB_SmaS-Smarc3, complete genome.	40056	57.10
MT980831 Serratia phage vB_SmaS-Smarc2, complete genome.	44871	56.96
MT955612 Staphylococcus phage SPbeta-like 2, partial genome.	124000	30.38
MT952161 Serratia phage vB_SmaS-Smarc6, complete genome.	59531	56.51
MT952160 Serratia phage vB_SmaS-Smarc1, complete genome.	58021	56.60
PQ036876 Lactococcus phage PMBT69, complete genome.	127738	32.93
OQ652145 Pseudomonas phage nanoLUZ19v, complete genome.	43446	62.09
PP341283 Klebsiella phage vB_Kpn_F14, complete genome.	48735	48.16
PP341282 Klebsiella phage vB_Kpn_F13, complete genome.	49191	50.43
MH576968 Streptomyces phage Wofford, complete genome.	133007	47.73
PQ034586 Acinetobacter phage vB_AbaM_DLP3, complete genome.	165942	36.78
PQ181262 Raoultella phage vB_Ro_M12a, complete genome.	167029	39.55
PQ133007 Escherichia phage Henu5_1, complete genome.	44212	54.77
PQ133006 Klebsiella phage Henu1_1, complete genome.	43472	53.89
PQ133005 Klebsiella phage Henu1_2, complete genome.	43564	53.94
PQ133004 Klebsiella phage vB_KpnP_Henu1_3, complete genome.	49808	50.76
PQ109787 Salmonella phage vB_SgulP_SP124, complete genome.	40499	49.60
PQ093899 Xanthomonas phage L13.2, complete genome.	41106	59.93
PP994489 Klebsiella phage JLBP1002, complete genome.	43887	54.15
PQ100635 Escherichia phage PNJ-9, complete genome.	170071	37.55
PQ062250 Lactococcus phage vL_296, complete genome.	22667	35.91
PQ062249 Lactococcus phage vL_20A, complete genome.	21909	35.75
PP982639 Acinetobacter phage AB_SZL7, complete genome.	43068	45.53
PP978897 Mycobacterium phage Espresso, complete genome.	51829	63.80
PP978896 Mycobacterium phage Schuy, complete genome.	70853	65.34
PP978895 Microbacterium phage WestPM, complete genome.	39693	63.92
PP978894 Streptomyces phage Conan, complete genome.	48953	65.91
PP978893 Arthrobacter phage MiniBagel, complete genome.	58276	49.66
PP978892 Mycobacterium phage Guppsters, complete genome.	54835	61.47
PP978891 Mycobacterium phage LunaStella, complete genome.	55791	62.39
PP978890 Microbacterium phage Barroma, complete genome.	54309	60.10
PP978889 Microbacterium phage Agente005, complete genome.	41843	63.62
PP978888 Rhodococcus phage CoffeeBean, complete genome.	67362	67.30
PP978887 Microbacterium phage Snuffles, complete genome.	17324	68.94
PP978886 Mycobacterium phage Edison31, complete genome.	47081	64.98
PP978885 Gordonia phage Perkunas, complete genome.	59575	51.05
PP978884 Microbacterium phage Gack, complete genome.	40547	66.26
PP978883 Mycobacterium phage Quisquiliae, complete genome.	68661	66.49
PP978882 Mycobacterium phage Eugenia, complete genome.	69139	66.49
PP978881 Streptomyces phage Navo, complete genome.	130203	50.07
PP978880 Gordonia phage Berries, complete genome.	73543	59.21
PP978879 Gordonia phage HippoPololi, complete genome.	45423	61.21
PP978878 Mycobacterium phage ShowerHandel, complete genome.	57562	61.39
PP978877 Mycobacterium phage CampRoach, complete genome.	68968	66.33
PP978876 Mycobacterium phage Megsy, complete genome.	60191	66.76
PP978875 Mycobacterium phage Chomp, complete genome.	156655	64.67
PP978874 Gordonia phage Thing3, complete genome.	59294	67.40
PP978873 Mycobacterium phage Applejack, complete genome.	49791	63.50
PP978872 Arthrobacter phage Sourignavong, complete genome.	15625	60.28
PP978871 Mycobacterium phage Crumble, complete genome.	53424	61.43
PP978870 Microbacterium phage Icarian, complete genome.	42320	68.94
PP978869 Microbacterium phage Lesiram, complete genome.	39780	70.00
PP978868 Gordonia phage EdnaMode, complete genome.	46575	66.80
PP978867 Microbacterium phage Bodhi17, complete genome.	17482	68.57
PP978866 Mycobacterium phage Agent47, complete genome.	61143	65.62
PP978865 Microbacterium phage FarmerDoug, complete genome.	41758	63.59
PP978864 Arthrobacter phage Brunswick, complete genome.	58216	49.88
PP978863 Microbacterium phage Rog141, complete genome.	41546	63.42
PP978862 Gordonia phage Fazel, complete genome.	60088	52.02
PP978861 Arthrobacter phage JasmineDragon, complete genome.	43672	66.75
PP978860 Streptomyces phage Zainub, complete genome.	51761	67.40
PP978858 Microbacterium phage Pharpay, complete genome.	56718	63.71
PP978857 Streptomyces phage Puginator, complete genome.	51731	67.56
PP978856 Gordonia phage Charianelly, complete genome.	73732	59.08
PP978855 Microbacterium phage Biscayne, complete genome.	17529	68.73
PP978854 Gordonia phage PotPie, complete genome.	48182	60.68
PP978853 Mycobacterium phage LittleShirley, complete genome.	58611	61.55
PP978852 Arthrobacter phage Mooshroom, complete genome.	57866	44.85
PP978851 Gordonia phage TinyDot, complete genome.	41100	66.49
PP978850 Gordonia phage Damp, complete genome.	72364	59.07
PP978849 Microbacterium phage Vispistious, complete genome.	41803	63.30
PP978848 Arthrobacter phage MissSwiss, complete genome.	42615	66.69
PP978847 Mycobacterium phage Teaspoon, complete genome.	70942	63.16
PP978846 Microbacterium phage Phiderman, complete genome.	41799	63.54
PP978845 Mycobacterium phage Mao1, complete genome.	65240	66.32
PP978844 Microbacterium phage PensacolaC28, complete genome.	16749	67.16
PP978843 Arthrobacter phage PinkFriday, complete genome.	43295	61.59
PP978842 Gordonia phage HayZem, complete genome.	73883	56.60
PP978841 Arthrobacter phage BillyTP, complete genome.	53003	62.81
PP978840 Mycobacterium phage Megatron06, complete genome.	69095	57.51
PP978839 Arthrobacter phage AustinPowers, complete genome.	43761	61.65
PP978838 Microbacterium phage Astartes, complete genome.	54104	59.68
PP978837 Mycobacterium phage Micasa, complete genome.	51106	60.91
PP978836 Mycobacterium phage PSullivan, complete genome.	49990	63.43
PP978835 Mycobacterium phage EmyBug, complete genome.	52948	62.52
PP978834 Streptomyces phage Jevington, complete genome.	50941	67.55
PP978833 Streptomyces phage Emaanora, complete genome.	51507	65.71
PP978832 Microbacterium phage HungryHenry, complete genome.	41516	63.45
PP978831 Mycobacterium phage StellaBean, complete genome.	75722	62.94
PP978830 Microbacterium phage Phisb, complete genome.	41555	66.79
PP978829 Microbacterium phage Rowlf, complete genome.	62044	66.81
PP978828 Mycobacterium phage DosHalletts, complete genome.	57562	61.26
PP978827 Mycobacterium phage Insomnia, complete genome.	52627	63.75
PP978826 Mycobacterium phage Balomoji, complete genome.	76419	62.84
PP978825 Rhodococcus phage Tonitrus, complete genome.	57971	68.96
PP978824 Microbacterium phage Bush, complete genome.	38879	68.04
PP978823 Streptomyces phage Paolo, complete genome.	51580	67.40
PP978822 Arthrobacter phage Swim, complete genome.	20568	59.22
PP978821 Microbacterium phage OldNelly, complete genome.	41602	63.55
PP978820 Rhodococcus phage Madraxi, complete genome.	64064	66.20
PP978819 Gordonia phage Capybara, complete genome.	59855	51.13
PP978818 Microbacterium phage GreenIvy, complete genome.	40254	63.96
PP978817 Microbacterium phage Asta, complete genome.	41555	63.39
PP978816 Microbacterium phage Charbie, complete genome.	17428	68.71
PP978815 Mycobacterium phage PhesterPhotato, complete genome.	57622	61.70
PP978814 Microbacterium phage Ajin, complete genome.	56993	62.61
PP978813 Mycobacterium phage LappelDuVide, complete genome.	51371	63.90
PP978812 Streptomyces phage ElGato, complete genome.	48922	65.95
PP978811 Streptomyces phage Anedea, complete genome.	133453	49.55
PP978810 Microbacterium phage Htur, complete genome.	42916	65.22
PP978809 Gordonia phage Shatter, complete genome.	61714	70.19
PP978808 Gordonia phage Zeph, complete genome.	61427	51.74
PP978807 Arthrobacter phage Soondubu, complete genome.	45143	64.92
PP978806 Microbacterium phage Onika, complete genome.	53221	68.86
PP978805 Gordonia phage PrincePatrick, complete genome.	48826	66.86
PP978804 Microbacterium phage BarnCat, complete genome.	61511	58.11
PP978803 Mycobacterium phage LasagnaCat, complete genome.	68938	66.34
PP978802 Gordonia phage Fresco, complete genome.	61720	70.19
PP978801 Mycobacterium phage Jinglebell, complete genome.	58829	61.10
PP978800 Microbacterium phage TrippleS, complete genome.	54041	59.14
PP978799 Mycobacterium phage Hartsy, complete genome.	68755	66.35
PP978798 Microbacterium phage Avvas, complete genome.	17452	68.72
PP978797 Mycobacterium phage Marker, complete genome.	58811	61.01
