"","Sequence_ID","Cluster"
"43373","PQ184821_0A_Rev_119","3197"
"43374","DQ398053_0A_Rev_497","3198"
"43375","KX369583_0A_Rev_508","3198"
"43376","MF919495_0A_Rev_539","3198"
"43377","MK359330_0A_Rev_504","3198"
"43378","MN276192_0A_Rev_499","3198"
"43379","MT723944_0A_Rev_494","3198"
"43380","MW822148_0A_Rev_519","3198"
"43381","ON456344_0A_Rev_527","3198"
"43382","OP297534_0A_Rev_494","3198"
"43383","DQ398053_0A_Rev_153","3199"
"43384","GQ303260_0A_Rev_154","3199"
"43385","JF704092_0A_Rev_152","3199"
"43386","JF704096_0A_Rev_154","3199"
"43387","JN204348_0A_Rev_154","3199"
"43388","JN412592_0A_Rev_153","3199"
"43389","JN699625_0A_Rev_154","3199"
"43390","KF024734_0A_Rev_155","3199"
"43391","KJ595575_0A_Rev_154","3199"
"43392","KR080196_0A_Rev_153","3199"
"43393","KT281790_0A_Rev_153","3199"
"43394","KX369583_0A_Rev_155","3199"
"43395","MF919493_0A_Rev_154","3199"
"43396","MF919494_0A_Rev_153","3199"
"43397","MF919527_0A_Rev_154","3199"
"43398","MH590593_0A_Rev_154","3199"
"43399","MH697586_0A_Rev_154","3199"
"43400","MH697590_0A_Rev_155","3199"
"43401","MH910040_0A_Rev_155","3199"
"43402","MK112549_0A_Rev_154","3199"
"43403","MK359326_0A_Rev_154","3199"
"43404","MK359336_0A_Rev_153","3199"
"43405","MK359338_0A_Rev_153","3199"
"43406","MK359339_0A_Rev_154","3199"
"43407","MK359345_0A_Rev_153","3199"
"43408","MK359347_0A_Rev_156","3199"
"43409","MK359355_0A_Rev_155","3199"
"43410","MK359362_0A_Rev_153","3199"
"43411","MK359364_0A_Rev_153","3199"
"43412","MK359366_0A_Rev_153","3199"
"43413","MK450423_0A_Rev_152","3199"
"43414","MK450424_0A_Rev_154","3199"
"43415","MK450432_0A_Rev_153","3199"
"43416","MN062707_0A_Rev_153","3199"
"43417","MN428066_0A_Rev_154","3199"
"43418","MT553335_0A_Rev_154","3199"
"43419","MT723944_0A_Rev_154","3199"
"43420","MT723945_0A_Rev_155","3199"
"43421","MT818423_0A_Rev_156","3199"
"43422","MT889395_0A_Rev_154","3199"
"43423","MZ028626_0A_Rev_153","3199"
"43424","MZ681511_0A_Rev_155","3199"
"43425","MZ856343_0A_Rev_153","3199"
"43426","MZ958745_0A_Rev_152","3199"
"43427","ON081335_0A_Rev_157","3199"
"43428","ON260824_0A_Rev_154","3199"
"43429","ON755189_0A_Rev_155","3199"
"43430","OP297534_0A_Rev_152","3199"
"43431","OQ709204_0A_Rev_154","3199"
"43432","OR475248_0A_Rev_153","3199"
"43433","OR613471_0A_Rev_155","3199"
"43434","OR613482_0A_Rev_155","3199"
"43435","PP405137_0A_Rev_153","3199"
"43436","PP978875_0A_Rev_156","3199"
"43437","PQ449569_0A_Rev_153","3199"
"43438","DQ398053_0A_Rev_934","3200"
"43439","EU826467_0A_Rev_932","3200"
"43440","JN412588_0A_Rev_987","3200"
"43441","MK359329_0A_Rev_958","3200"
"43442","MK359346_0A_Rev_952","3200"
"43443","MK450422_0A_Rev_952","3200"
"43444","MN735434_0A_Rev_958","3200"
"43445","MW291012_0A_Rev_960","3200"
"43446","ON456344_0A_Rev_964","3200"
"43447","OP021684_0A_Rev_954","3200"
"43448","DQ398053_0A_Rev_933","3201"
"43449","EU826467_0A_Rev_930","3201"
"43450","JN412588_0A_Rev_986","3201"
"43451","MK359329_0A_Rev_957","3201"
"43452","MK359346_0A_Rev_950","3201"
"43453","MK450422_0A_Rev_951","3201"
"43454","MN735434_0A_Rev_956","3201"
"43455","MW291012_0A_Rev_959","3201"
"43456","ON456344_0A_Rev_963","3201"
"43457","OP021684_0A_Rev_953","3201"
"43458","DQ426904_0A_Fwd_523","3202"
"43459","DQ426905_0A_Fwd_523","3202"
"43460","JN255163_0A_Fwd_523","3202"
"43461","KP137432_0A_Fwd_523","3202"
"43462","KP137434_0A_Fwd_523","3202"
"43463","KP137436_0A_Fwd_523","3202"
"43464","KP137438_0A_Fwd_523","3202"
"43465","DQ426904_0A_Fwd_104","3203"
"43466","DQ426905_0A_Fwd_104","3203"
"43467","JN255163_0A_Fwd_106","3203"
"43468","KP137432_0A_Fwd_104","3203"
"43469","KP137434_0A_Fwd_104","3203"
"43470","KP137436_0A_Fwd_104","3203"
"43471","KP137438_0A_Fwd_104","3203"
"43472","DQ426904_0A_Rev_407","3204"
"43473","DQ426905_0A_Rev_407","3204"
"43474","JN255163_0A_Rev_407","3204"
"43475","KP137432_0A_Rev_407","3204"
"43476","KP137434_0A_Rev_407","3204"
"43477","KP137436_0A_Rev_407","3204"
"43478","KP137438_0A_Rev_407","3204"
"43479","DQ426904_0A_Rev_301","3205"
"43480","DQ426905_0A_Rev_302","3205"
"43481","JN255163_0A_Rev_303","3205"
"43482","KP137432_0A_Rev_302","3205"
"43483","KP137434_0A_Rev_314","3205"
"43484","KP137436_0A_Rev_314","3205"
"43485","KP137438_0A_Rev_305","3205"
"43486","DQ431235_0A_Fwd_244","3206"
"43487","JX262215_0A_Fwd_244","3206"
"43488","JX262217_0A_Fwd_244","3206"
"43489","JX262220_0A_Fwd_244","3206"
"43490","JX570713_0A_Fwd_241","3206"
"43491","KJ578758_0A_Fwd_244","3206"
"43492","KJ578759_0A_Fwd_244","3206"
"43493","KJ578762_0A_Fwd_241","3206"
"43494","KJ578774_0A_Fwd_244","3206"
"43495","KJ578778_0A_Fwd_241","3206"
"43496","KJ578786_0A_Fwd_241","3206"
"43497","KJ578789_0A_Fwd_241","3206"
"43498","KR347353_0A_Fwd_244","3206"
"43499","MF919505_0A_Fwd_244","3206"
"43500","MG820642_0A_Fwd_244","3206"
"43501","MG820644_0A_Fwd_240","3206"
"43502","MG820645_0A_Fwd_240","3206"
"43503","MN813688_0A_Fwd_242","3206"
"43504","MN813689_0A_Fwd_244","3206"
"43505","MN813690_0A_Fwd_244","3206"
"43506","MN813691_0A_Fwd_245","3206"
"43507","MN813692_0A_Fwd_244","3206"
"43508","MW161465_0A_Fwd_164","3206"
"43509","MW161466_0A_Fwd_161","3206"
"43510","MW161467_0A_Fwd_160","3206"
"43511","DQ431235_0A_Fwd_176","3207"
"43512","DQ431235_0A_Fwd_709","3208"
"43513","JX262216_0A_Fwd_709","3208"
"43514","JX262217_0A_Fwd_708","3208"
"43515","JX262221_0A_Fwd_710","3208"
"43516","JX262222_0A_Fwd_708","3208"
"43517","KJ578758_0A_Fwd_709","3208"
"43518","KJ578774_0A_Fwd_709","3208"
"43519","KJ578788_0A_Fwd_709","3208"
"43520","KR902978_0A_Fwd_708","3208"
"43521","KR902979_0A_Fwd_708","3208"
"43522","KR902980_0A_Fwd_708","3208"
"43523","KR902981_0A_Fwd_708","3208"
"43524","KR902982_0A_Fwd_708","3208"
"43525","KR902983_0A_Fwd_720","3208"
"43526","KR902984_0A_Fwd_714","3208"
"43527","KR902985_0A_Fwd_708","3208"
"43528","KR902986_0A_Fwd_708","3208"
"43529","KR902987_0A_Fwd_708","3208"
"43530","MF919491_0A_Fwd_708","3208"
"43531","MF919505_0A_Fwd_711","3208"
"43532","MG820638_0A_Fwd_708","3208"
"43533","MG820639_0A_Fwd_708","3208"
"43534","MG820642_0A_Fwd_709","3208"
"43535","MN813675_0A_Fwd_709","3208"
"43536","DQ431235_0A_Fwd_196","3209"
"43537","JX262215_0A_Fwd_197","3209"
"43538","JX262216_0A_Fwd_196","3209"
"43539","JX262217_0A_Fwd_197","3209"
"43540","JX262218_0A_Fwd_194","3209"
"43541","JX262220_0A_Fwd_196","3209"
"43542","JX262222_0A_Fwd_197","3209"
"43543","JX570703_0A_Fwd_196","3209"
"43544","JX570704_0A_Fwd_197","3209"
"43545","JX570706_0A_Fwd_196","3209"
"43546","JX570707_0A_Fwd_196","3209"
"43547","JX570708_0A_Fwd_196","3209"
"43548","JX570711_0A_Fwd_197","3209"
"43549","JX570712_0A_Fwd_196","3209"
"43550","KJ578758_0A_Fwd_197","3209"
"43551","KJ578759_0A_Fwd_197","3209"
"43552","KJ578760_0A_Fwd_196","3209"
"43553","KJ578763_0A_Fwd_196","3209"
"43554","KJ578764_0A_Fwd_196","3209"
"43555","KJ578767_0A_Fwd_196","3209"
"43556","KJ578772_0A_Fwd_196","3209"
"43557","KJ578775_0A_Fwd_196","3209"
"43558","KJ578776_0A_Fwd_196","3209"
"43559","KJ578777_0A_Fwd_196","3209"
"43560","KJ578779_0A_Fwd_196","3209"
"43561","KJ578781_0A_Fwd_196","3209"
"43562","KJ578783_0A_Fwd_197","3209"
"43563","KJ578784_0A_Fwd_197","3209"
"43564","KJ578787_0A_Fwd_197","3209"
"43565","KJ578790_0A_Fwd_196","3209"
"43566","KJ578791_0A_Fwd_196","3209"
"43567","KR337645_0A_Fwd_196","3209"
"43568","KR337647_0A_Fwd_196","3209"
"43569","KR337654_0A_Fwd_196","3209"
"43570","KR347352_0A_Fwd_196","3209"
"43571","KR347353_0A_Fwd_197","3209"
"43572","KR347355_0A_Fwd_196","3209"
"43573","KR902978_0A_Fwd_197","3209"
"43574","KR902979_0A_Fwd_197","3209"
"43575","KR902980_0A_Fwd_197","3209"
"43576","KR902981_0A_Fwd_197","3209"
"43577","KR902982_0A_Fwd_197","3209"
"43578","KR902983_0A_Fwd_198","3209"
"43579","KR902984_0A_Fwd_197","3209"
"43580","KR902985_0A_Fwd_196","3209"
"43581","KR902986_0A_Fwd_197","3209"
"43582","KR902987_0A_Fwd_198","3209"
"43583","MF919505_0A_Fwd_197","3209"
"43584","MF919515_0A_Fwd_197","3209"
"43585","MF919516_0A_Fwd_195","3209"
"43586","MG820635_0A_Fwd_196","3209"
"43587","MG820638_0A_Fwd_197","3209"
"43588","MG820639_0A_Fwd_197","3209"
"43589","MG820640_0A_Fwd_197","3209"
"43590","MG820641_0A_Fwd_197","3209"
"43591","MG820642_0A_Fwd_197","3209"
"43592","MN329678_0A_Fwd_197","3209"
"43593","MN813679_0A_Fwd_197","3209"
"43594","MN813683_0A_Fwd_196","3209"
"43595","MN813688_0A_Fwd_195","3209"
"43596","MN813689_0A_Fwd_197","3209"
"43597","MN813690_0A_Fwd_197","3209"
"43598","MN813691_0A_Fwd_197","3209"
"43599","MN813692_0A_Fwd_197","3209"
"43600","MW161461_0A_Fwd_115","3209"
"43601","MW161462_0A_Fwd_115","3209"
"43602","MW161464_0A_Fwd_115","3209"
"43603","MW161465_0A_Fwd_116","3209"
"43604","MW161468_0A_Fwd_115","3209"
"43605","MW505928_0A_Fwd_197","3209"
"43606","OP491959_0A_Fwd_196","3209"
"43607","OR088869_0A_Fwd_196","3209"
"43608","OR609873_0A_Fwd_694","3209"
"43609","PP238470_0A_Fwd_197","3209"
"43610","PQ037195_0A_Fwd_190","3209"
"43611","DQ431235_0A_Rev_171","3210"
"43612","FJ706171_0A_Rev_169","3210"
"43613","FJ706172_0A_Rev_170","3210"
"43614","JX262215_0A_Rev_171","3210"
"43615","JX262216_0A_Rev_171","3210"
"43616","JX262217_0A_Rev_171","3210"
"43617","JX262218_0A_Rev_169","3210"
"43618","JX262219_0A_Rev_171","3210"
"43619","JX262222_0A_Rev_172","3210"
"43620","JX262223_0A_Rev_171","3210"
"43621","JX570705_0A_Rev_169","3210"
"43622","JX570706_0A_Rev_171","3210"
"43623","JX570707_0A_Rev_171","3210"
"43624","JX570708_0A_Rev_171","3210"
"43625","JX570710_0A_Rev_171","3210"
"43626","JX570713_0A_Rev_171","3210"
"43627","JX570714_0A_Rev_171","3210"
"43628","KJ578758_0A_Rev_171","3210"
"43629","KJ578759_0A_Rev_171","3210"
"43630","KJ578761_0A_Rev_172","3210"
"43631","KJ578767_0A_Rev_171","3210"
"43632","KJ578768_0A_Rev_171","3210"
"43633","KJ578769_0A_Rev_171","3210"
"43634","KJ578770_0A_Rev_171","3210"
"43635","KJ578771_0A_Rev_171","3210"
"43636","KJ578772_0A_Rev_171","3210"
"43637","KJ578773_0A_Rev_171","3210"
"43638","KJ578774_0A_Rev_171","3210"
"43639","KJ578782_0A_Rev_171","3210"
"43640","KJ578792_0A_Rev_171","3210"
"43641","KR337643_0A_Rev_172","3210"
"43642","KR337644_0A_Rev_171","3210"
"43643","KR337647_0A_Rev_171","3210"
"43644","KR337648_0A_Rev_172","3210"
"43645","KR347353_0A_Rev_171","3210"
"43646","KR347354_0A_Rev_172","3210"
"43647","KT934381_0A_Rev_171","3210"
"43648","MF919505_0A_Rev_172","3210"
"43649","MF919515_0A_Rev_171","3210"
"43650","MF919516_0A_Rev_169","3210"
"43651","MF919533_0A_Rev_171","3210"
"43652","MG820632_0A_Rev_171","3210"
"43653","MG820633_0A_Rev_171","3210"
"43654","MG820634_0A_Rev_171","3210"
"43655","MG820637_0A_Rev_174","3210"
"43656","MG820638_0A_Rev_171","3210"
"43657","MG820639_0A_Rev_171","3210"
"43658","MG820640_0A_Rev_172","3210"
"43659","MG820641_0A_Rev_172","3210"
"43660","MG820642_0A_Rev_172","3210"
"43661","MG820643_0A_Rev_172","3210"
"43662","MG820644_0A_Rev_171","3210"
"43663","MG820645_0A_Rev_171","3210"
"43664","MN329678_0A_Rev_171","3210"
"43665","MN813683_0A_Rev_171","3210"
"43666","MN813688_0A_Rev_170","3210"
"43667","MN813689_0A_Rev_171","3210"
"43668","MN813690_0A_Rev_171","3210"
"43669","MN813691_0A_Rev_172","3210"
"43670","MN813692_0A_Rev_171","3210"
"43671","MT647607_0A_Rev_168","3210"
"43672","MW161461_0A_Rev_905","3210"
"43673","MW161462_0A_Rev_905","3210"
"43674","MW161463_0A_Rev_905","3210"
"43675","MW161464_0A_Rev_905","3210"
"43676","MW161465_0A_Rev_913","3210"
"43677","MW161466_0A_Rev_917","3210"
"43678","MW161467_0A_Rev_909","3210"
"43679","MW161468_0A_Rev_905","3210"
"43680","MW505928_0A_Rev_171","3210"
"43681","OQ411034_0A_Rev_171","3210"
"43682","OR609873_0A_Rev_438","3210"
"43683","PP165414_0A_Rev_169","3210"
"43684","PP238470_0A_Rev_171","3210"
"43685","DQ453159_0A_Fwd_299","3211"
"43686","DQ453159_0A_Fwd_377","3212"
"43687","DQ453159_0A_Fwd_280","3213"
"43688","DQ453159_0A_Rev_133","3214"
"43689","DQ466086_0A_Fwd_555","3215"
"43690","LN681541_0A_Fwd_441","3215"
"43691","LN681542_0A_Fwd_519","3215"
"43692","DQ466086_0A_Fwd_323","3216"
"43693","EU719189_0A_Fwd_316","3216"
"43694","KX228399_0A_Fwd_303","3216"
"43695","LK985322_0A_Fwd_318","3216"
"43696","DQ466086_0A_Rev_399","3217"
"43697","HG531805_0A_Rev_375","3217"
"43698","KX228399_0A_Rev_379","3217"
"43699","LN681542_0A_Rev_364","3217"
"43700","DQ490056_0A_Rev_373","3218"
"43701","DQ490056_0A_Rev_188","3219"
"43702","DQ499600_0A_Rev_107","3220"
"43703","DQ499600_0A_Fwd_927","3221"
"43704","DQ499600_0A_Rev_183","3222"
"43705","DQ499600_0A_Rev_212","3223"
"43706","DQ499600_0A_Fwd_373","3224"
"43707","DQ499600_0A_Rev_242","3225"
"43708","DQ499600_0A_Rev_375","3226"
"43709","DQ500118_0A_Rev_405","3227"
"43710","DQ500118_0A_Rev_399","3228"
"43711","OP484858_0A_Rev_989","3228"
"43712","DQ500118_0A_Rev_424","3229"
"43713","OP484857_0A_Rev_424","3229"
"43714","DQ500118_0A_Fwd_231","3230"
"43715","DQ500118_0A_Fwd_331","3231"
"43716","DQ500118_0A_Rev_430","3232"
"43717","DQ500118_0A_Fwd_373","3233"
"43718","DQ500118_0A_Rev_263","3234"
"43719","DQ500118_0A_Fwd_418","3235"
"43720","OP484857_0A_Fwd_442","3235"
"43721","DQ500118_0A_Fwd_282","3236"
"43722","DQ500118_0A_Rev_148","3237"
"43723","OP484857_0A_Rev_167","3237"
"43724","DQ500118_0A_Rev_351","3238"
"43725","DQ500118_0A_Rev_273","3239"
"43726","DQ529280_0A_Rev_396","3240"
"43727","JX306041_0A_Rev_437","3240"
"43728","MF479730_0A_Rev_121","3240"
"43729","MW584871_0A_Rev_394","3240"
"43730","DQ529280_0A_Fwd_889","3241"
"43731","JN377894_0A_Fwd_881","3241"
"43732","OP380595_0A_Fwd_106","3241"
"43733","DQ529280_0A_Rev_129","3242"
"43734","JX306041_0A_Rev_134","3242"
"43735","OP380598_0A_Rev_641","3242"
"43736","OP380599_0A_Rev_318","3242"
"43737","DQ529280_0A_Fwd_104","3243"
"43738","JN377895_0A_Fwd_105","3243"
"43739","MW584871_0A_Fwd_104","3243"
"43740","OP380595_0A_Fwd_121","3243"
"43741","DQ529280_0A_Rev_127","3244"
"43742","DQ529280_0A_Fwd_131","3245"
"43743","JN377894_0A_Fwd_130","3245"
"43744","JN377895_0A_Fwd_131","3245"
"43745","JX306041_0A_Fwd_136","3245"
"43746","OP380595_0A_Fwd_147","3245"
"43747","DQ529280_0A_Fwd_101","3246"
"43748","JN377894_0A_Fwd_101","3246"
"43749","JN377895_0A_Fwd_102","3246"
"43750","JX306041_0A_Fwd_106","3246"
"43751","MF479730_0A_Fwd_189","3246"
"43752","MW584871_0A_Fwd_102","3246"
"43753","OP380595_0A_Fwd_119","3246"
"43754","DQ529280_0A_Rev_427","3247"
"43755","JN377894_0A_Rev_427","3247"
"43756","MW584871_0A_Rev_426","3247"
"43757","OP380595_0A_Rev_215","3247"
"43758","DQ529280_0A_Rev_831","3248"
"43759","JN377894_0A_Rev_823","3248"
"43760","JN377895_0A_Rev_839","3248"
"43761","JX306041_0A_Rev_870","3248"
"43762","MF479730_0A_Rev_270","3248"
"43763","MW584871_0A_Rev_833","3248"
"43764","OP380595_0A_Rev_100","3248"
"43765","DQ529280_0A_Fwd_159","3249"
"43766","JN377894_0A_Fwd_158","3249"
"43767","JX306041_0A_Fwd_180","3249"
"43768","MF479730_0A_Fwd_758","3249"
"43769","MK577502_0A_Fwd_346","3249"
"43770","MN871507_0A_Fwd_152","3249"
"43771","MW584871_0A_Fwd_159","3249"
"43772","OP380595_0A_Fwd_150","3249"
"43773","OP380597_0A_Fwd_299","3249"
"43774","OP380598_0A_Fwd_947","3249"
"43775","OP380599_0A_Fwd_624","3249"
"43776","DQ529280_0A_Rev_132","3250"
"43777","JN377895_0A_Rev_131","3250"
"43778","JX306041_0A_Rev_172","3250"
"43779","MW584871_0A_Rev_130","3250"
"43780","OP380595_0A_Rev_303","3250"
"43781","DQ529280_0A_Fwd_105","3251"
"43782","JN377894_0A_Fwd_104","3251"
"43783","JN377895_0A_Fwd_106","3251"
"43784","JX306041_0A_Fwd_110","3251"
"43785","MF479730_0A_Fwd_226","3251"
"43786","MW584871_0A_Fwd_105","3251"
"43787","OP380595_0A_Fwd_122","3251"
"43788","DQ529280_0A_Fwd_152","3252"
"43789","JN377894_0A_Fwd_151","3252"
"43790","JN377895_0A_Fwd_152","3252"
"43791","JX306041_0A_Fwd_157","3252"
"43792","MF479730_0A_Fwd_691","3252"
"43793","MW584871_0A_Fwd_152","3252"
"43794","OP380595_0A_Fwd_832","3252"
"43795","DQ529280_0A_Fwd_127","3253"
"43796","JN377894_0A_Fwd_125","3253"
"43797","JN377895_0A_Fwd_127","3253"
"43798","JX306041_0A_Fwd_132","3253"
"43799","MF479730_0A_Fwd_446","3253"
"43800","MW584871_0A_Fwd_127","3253"
"43801","OP380595_0A_Fwd_143","3253"
"43802","DQ529280_0A_Fwd_116","3254"
"43803","DQ529280_0A_Fwd_493","3255"
"43804","DQ529280_0A_Rev_970","3256"
"43805","JN377894_0A_Rev_962","3256"
"43806","JN377895_0A_Rev_978","3256"
"43807","JX306041_0A_Rev_100","3256"
"43808","MF479730_0A_Rev_141","3256"
"43809","MW584871_0A_Rev_972","3256"
"43810","OP380595_0A_Rev_114","3256"
"43811","DQ529280_0A_Rev_154","3257"
"43812","JN377894_0A_Rev_153","3257"
"43813","JN377895_0A_Rev_154","3257"
"43814","MF479730_0A_Rev_711","3257"
"43815","MW584871_0A_Rev_154","3257"
"43816","OP380595_0A_Rev_103","3257"
"43817","DQ529280_0A_Rev_120","3258"
"43818","JN377894_0A_Rev_119","3258"
"43819","JN377895_0A_Rev_121","3258"
"43820","JX306041_0A_Rev_125","3258"
"43821","MF479730_0A_Rev_379","3258"
"43822","OP380595_0A_Rev_137","3258"
"43823","DQ529280_0A_Rev_929","3259"
"43824","JN377894_0A_Rev_925","3259"
"43825","DQ529280_0A_Rev_135","3260"
"43826","JN377894_0A_Rev_134","3260"
"43827","MF479730_0A_Rev_528","3260"
"43828","MW584871_0A_Rev_135","3260"
"43829","OP380595_0A_Rev_151","3260"
"43830","DQ529280_0A_Fwd_133","3261"
"43831","JN377894_0A_Fwd_132","3261"
"43832","JN377895_0A_Fwd_133","3261"
"43833","JX306041_0A_Fwd_138","3261"
"43834","MF479730_0A_Fwd_504","3261"
"43835","MW584871_0A_Fwd_133","3261"
"43836","DQ529280_0A_Rev_363","3262"
"43837","JN377894_0A_Rev_369","3262"
"43838","JN377895_0A_Rev_369","3262"
"43839","JX306041_0A_Rev_407","3262"
"43840","MF479730_0A_Rev_118","3262"
"43841","MW584871_0A_Rev_362","3262"
"43842","OP380595_0A_Rev_549","3262"
"43843","DQ529280_0A_Rev_868","3263"
"43844","JN377894_0A_Rev_860","3263"
"43845","DQ529280_0A_Rev_356","3264"
"43846","JN377894_0A_Rev_356","3264"
"43847","DQ529280_0A_Rev_837","3265"
"43848","JN377894_0A_Rev_829","3265"
"43849","JN377895_0A_Rev_845","3265"
"43850","OP380595_0A_Rev_100","3265"
"43851","DQ529280_0A_Rev_680","3266"
"43852","JN377894_0A_Rev_679","3266"
"43853","JN377895_0A_Rev_688","3266"
"43854","JX306041_0A_Rev_719","3266"
"43855","MF479730_0A_Rev_148","3266"
"43856","MW584871_0A_Rev_690","3266"
"43857","OP380595_0A_Rev_860","3266"
"43858","DQ529280_0A_Rev_868","3267"
"43859","JN377894_0A_Rev_860","3267"
"43860","JN377895_0A_Rev_876","3267"
"43861","JX306041_0A_Rev_907","3267"
"43862","MF479730_0A_Rev_397","3267"
"43863","MW584871_0A_Rev_870","3267"
"43864","OP380595_0A_Rev_104","3267"
"43865","DQ529280_0A_Fwd_283","3268"
"43866","DQ529280_0A_Fwd_776","3269"
"43867","JN377894_0A_Fwd_768","3269"
"43868","JN377895_0A_Fwd_784","3269"
"43869","JX306041_0A_Fwd_816","3269"
"43870","MF479730_0A_Fwd_157","3269"
"43871","MW584871_0A_Fwd_779","3269"
"43872","OP380595_0A_Fwd_949","3269"
"43873","DQ529280_0A_Rev_705","3270"
"43874","JN377894_0A_Rev_704","3270"
"43875","JN377895_0A_Rev_713","3270"
"43876","JX306041_0A_Rev_744","3270"
"43877","MF479730_0A_Rev_150","3270"
"43878","MW584871_0A_Rev_715","3270"
"43879","OP380595_0A_Rev_885","3270"
"43880","DQ529280_0A_Rev_150","3271"
"43881","JN377894_0A_Rev_149","3271"
"43882","JN377895_0A_Rev_151","3271"
"43883","MF479730_0A_Rev_676","3271"
"43884","MW584871_0A_Rev_150","3271"
"43885","OP380595_0A_Rev_679","3271"
"43886","DQ529280_0A_Rev_117","3272"
"43887","DQ529280_0A_Fwd_991","3273"
"43888","JN377894_0A_Fwd_983","3273"
"43889","JN377895_0A_Fwd_999","3273"
"43890","JX306041_0A_Fwd_103","3273"
"43891","MF479730_0A_Fwd_162","3273"
"43892","MW584871_0A_Fwd_994","3273"
"43893","OP380595_0A_Fwd_116","3273"
"43894","DQ529280_0A_Fwd_938","3274"
"43895","JN377894_0A_Fwd_930","3274"
"43896","JN377895_0A_Fwd_945","3274"
"43897","JX306041_0A_Fwd_977","3274"
"43898","MF479730_0A_Fwd_109","3274"
"43899","MW584871_0A_Fwd_940","3274"
"43900","OP380595_0A_Fwd_111","3274"
"43901","DQ529280_0A_Fwd_224","3275"
"43902","JN377894_0A_Fwd_230","3275"
"43903","JN377895_0A_Fwd_204","3275"
"43904","JX306041_0A_Fwd_252","3275"
"43905","MF479730_0A_Fwd_102","3275"
"43906","MW584871_0A_Fwd_203","3275"
"43907","OP380595_0A_Fwd_383","3275"
"43908","DQ529280_0A_Fwd_943","3276"
"43909","JN377894_0A_Fwd_935","3276"
"43910","JN377895_0A_Fwd_951","3276"
"43911","JX306041_0A_Fwd_983","3276"
"43912","MF479730_0A_Fwd_115","3276"
"43913","MW584871_0A_Fwd_946","3276"
"43914","OP380595_0A_Fwd_111","3276"
"43915","DQ529280_0A_Rev_412","3277"
"43916","MW584871_0A_Rev_410","3277"
"43917","DQ529280_0A_Rev_472","3278"
"43918","JN377894_0A_Rev_486","3278"
"43919","JN377895_0A_Rev_482","3278"
"43920","MF479730_0A_Rev_128","3278"
"43921","MW584871_0A_Rev_475","3278"
"43922","OP380595_0A_Rev_654","3278"
"43923","DQ529280_0A_Rev_102","3279"
"43924","JX306041_0A_Rev_107","3279"
"43925","MF479730_0A_Rev_199","3279"
"43926","MW584871_0A_Rev_103","3279"
"43927","DQ530360_0A_Fwd_594","3280"
"43928","MH321492_0A_Fwd_325","3280"
"43929","MH384260_0A_Fwd_793","3280"
"43930","MH401416_0A_Fwd_804","3280"
"43931","MK211557_0A_Fwd_192","3280"
"43932","OP594307_0A_Fwd_192","3280"
"43933","DQ530360_0A_Fwd_601","3281"
"43934","MH321492_0A_Fwd_325","3281"
"43935","MH384260_0A_Fwd_800","3281"
"43936","MH401416_0A_Fwd_811","3281"
"43937","MK211557_0A_Fwd_193","3281"
"43938","OP594307_0A_Fwd_193","3281"
"43939","DQ535032_0A_Fwd_605","3282"
"43940","DQ535032_0A_Rev_396","3283"
"43941","DQ535032_0A_Fwd_297","3284"
"43942","DQ631426_0A_Rev_205","3285"
"43943","DQ873690_0A_Rev_201","3285"
"43944","EU272037_0A_Rev_206","3285"
"43945","JN808773_0A_Rev_210","3285"
"43946","JQ762257_0A_Rev_209","3285"
"43947","JX434031_0A_Rev_211","3285"
"43948","JX434032_0A_Rev_210","3285"
"43949","JX434033_0A_Rev_201","3285"
"43950","KF475786_0A_Rev_207","3285"
"43951","KU199707_0A_Rev_201","3285"
"43952","KU199708_0A_Rev_210","3285"
"43953","KU199709_0A_Rev_203","3285"
"43954","LN610590_0A_Rev_212","3285"
"43955","LT608331_0A_Rev_207","3285"
"43956","MK511018_0A_Rev_213","3285"
"43957","MK511036_0A_Rev_212","3285"
"43958","OM541307_0A_Rev_212","3285"
"43959","OR683403_0A_Rev_203","3285"
"43960","OR683407_0A_Rev_203","3285"
"43961","PQ533658_0A_Rev_642","3285"
"43962","PQ533661_0A_Rev_202","3285"
"43963","PQ533662_0A_Rev_204","3285"
"43964","PQ571159_0A_Rev_209","3285"
"43965","DQ631426_0A_Rev_128","3286"
"43966","JQ762257_0A_Rev_132","3286"
"43967","JX434032_0A_Rev_132","3286"
"43968","KU199708_0A_Rev_132","3286"
"43969","DQ631426_0A_Rev_325","3287"
"43970","JQ067085_0A_Rev_325","3287"
"43971","LN610590_0A_Rev_332","3287"
"43972","MK144667_0A_Rev_336","3287"
"43973","MK511017_0A_Rev_335","3287"
"43974","MK511018_0A_Rev_332","3287"
"43975","MK511020_0A_Rev_335","3287"
"43976","MK511021_0A_Rev_335","3287"
"43977","MK511022_0A_Rev_361","3287"
"43978","MK511023_0A_Rev_335","3287"
"43979","MK511024_0A_Rev_335","3287"
"43980","MK511025_0A_Rev_335","3287"
"43981","MK511026_0A_Rev_335","3287"
"43982","MK511027_0A_Rev_335","3287"
"43983","MK511028_0A_Rev_335","3287"
"43984","MK511029_0A_Rev_343","3287"
"43985","MK511030_0A_Rev_335","3287"
"43986","MK511031_0A_Rev_269","3287"
"43987","MK511032_0A_Rev_353","3287"
"43988","MK511033_0A_Rev_336","3287"
