fasta_id	sequence_id	predicted_label	p_temperate	p_virulent
PP496432	4127	virulent	0.0060644191637928575	0.9939355808362071
PP496431	4128	virulent	0.007556648147152991	0.9924433518528469
PP496430	4129	virulent	0.013193465663348943	0.986806534336651
PP496429	4130	virulent	0.02100036755698691	0.978999632443013
PP496428	4131	virulent	0.0025937610053767316	0.9974062389946233
PP496427	4132	virulent	0.00458466388479575	0.9954153361152042
PP496426	4133	virulent	0.010719549418528311	0.9892804505814717
PP496425	4134	virulent	0.0009151225097953764	0.9990848774902046
PP496424	4135	virulent	0.0018324984143778856	0.9981675015856222
PP496423	4136	virulent	0.018196697961009197	0.9818033020389907
PP496422	4137	virulent	0.0013663844011318996	0.998633615598868
PP496421	4138	virulent	0.001514551590589938	0.99848544840941
PP496420	4139	virulent	0.0024629535147100423	0.9975370464852898
PP496419	4140	virulent	0.0032583276544364726	0.9967416723455635
PP496418	4141	virulent	0.0011680252375467558	0.9988319747624532
PP496417	4142	virulent	0.03322232284926314	0.9667776771507368
PP496416	4143	virulent	0.03405031280458153	0.9659496871954184
PP496415	4144	virulent	0.03164315868396074	0.9683568413160393
PP496414	4145	virulent	0.032422987906987846	0.9675770120930121
PP496413	4146	virulent	0.03584293413766856	0.9641570658623315
PP550502	4147	virulent	0.4835772127308442	0.5164227872691558
PP573285	4148	virulent	0.0020676202259494857	0.9979323797740505
PP566124	4149	virulent	0.019738543910114113	0.9802614560898859
PP554657	4150	temperate	0.9917047085300945	0.008295291469905508
OR861626	4151	virulent	0.2671052144427795	0.7328947855572205
OR500391	4152	temperate	0.7437259686586817	0.2562740313413184
OQ674104	4153	virulent	0.06005558767207702	0.9399444123279229
OQ674103	4154	virulent	0.03842355382430922	0.9615764461756907
OQ319934	4155	virulent	0.023237190711934416	0.9767628092880656
OQ319933	4156	virulent	0.08539253845794155	0.9146074615420584
OQ319932	4157	temperate	0.535539204642073	0.4644607953579269
PP556867	4158	virulent	0.057701070723178545	0.9422989292768215
PP554396	4159	virulent	0.14798929583884238	0.8520107041611577
PP554395	4160	virulent	0.0024037430852114077	0.9975962569147885
PP554394	4161	virulent	0.0042591783188781745	0.9957408216811218
PP496998	4162	virulent	0.04714912133734151	0.9528508786626584
PP496997	4163	virulent	0.006283806249149938	0.9937161937508501
OQ744526	4164	virulent	0.4902690314047703	0.5097309685952297
OQ744525	4165	temperate	0.5476386036203124	0.4523613963796876
OQ744524	4166	temperate	0.5283003300905234	0.47169966990947665
OR790969	4167	temperate	0.7923246659912846	0.20767533400871538
OR790968	4168	temperate	0.733378360862566	0.2666216391374339
OR801193	4169	temperate	0.7527308013204523	0.2472691986795477
OR801191	4170	temperate	0.7670105849063237	0.2329894150936763
PP552876	4171	virulent	0.3053754273218111	0.694624572678189
PP526179	4172	temperate	0.8966822695167606	0.10331773048323943
PP526178	4173	temperate	0.8790506733256456	0.12094932667435442
PP544178	4174	temperate	0.9779122031388712	0.02208779686112888
PP500713	4175	virulent	0.010391845356456084	0.9896081546435438
PP530290	4176	virulent	0.4434153907513159	0.5565846092486841
PP537413	4177	virulent	0.018524711736890326	0.9814752882631097
PP532814	4178	virulent	0.1489214674343403	0.8510785325656597
PP537389	4179	virulent	0.2242148417570301	0.7757851582429699
PP504668	4180	temperate	0.5452241485254739	0.4547758514745262
PP476965	4181	virulent	0.008916068784385573	0.9910839312156144
PP516625	4182	temperate	0.971152276020145	0.02884772397985496
PP516624	4183	temperate	0.9738602952408114	0.02613970475918857
PP516623	4184	temperate	0.9882307636527582	0.011769236347241857
PP537791	4185	virulent	0.4708399914090993	0.5291600085909007
PP531540	4186	virulent	0.049695258409928326	0.9503047415900716
PP534163	4187	virulent	0.07131421402239564	0.9286857859776044
PP526765	4188	virulent	0.027662530565674585	0.9723374694343254
PP502935	4189	virulent	0.05821143742508447	0.9417885625749156
OR990505	4190	temperate	0.9356238650312824	0.06437613496871755
OR990504	4191	temperate	0.9026680349892252	0.09733196501077476
PP532882	4192	temperate	0.7586041573171864	0.24139584268281353
PP514361	4193	virulent	0.030068551044348316	0.9699314489556518
PP514360	4194	virulent	0.03248739606571821	0.9675126039342817
PP533474	4195	virulent	0.008101438197971152	0.9918985618020287
PP502408	4196	virulent	0.054516558681007125	0.9454834413189929
PP495484	4197	virulent	0.45999190652514327	0.5400080934748567
PP495483	4198	temperate	0.5225465486817552	0.47745345131824485
PP495482	4199	virulent	0.4565264546520855	0.5434735453479145
PP495481	4200	temperate	0.5248471489486107	0.47515285105138927
PP495480	4201	temperate	0.5311170330553209	0.46888296694467907
PP495479	4202	temperate	0.5276262016261338	0.47237379837386606
PP495478	4203	virulent	0.47729880924196727	0.5227011907580327
PP495477	4204	temperate	0.5101285155822888	0.48987148441771117
PP495476	4205	virulent	0.487717061053059	0.512282938946941
PP495475	4206	virulent	0.481703462501213	0.518296537498787
PP495474	4207	temperate	0.5259448037213741	0.4740551962786259
PP485038	4208	virulent	0.13133458137836643	0.8686654186216336
PP485037	4209	virulent	0.46383190893478327	0.5361680910652168
PP475795	4210	temperate	0.9846351614851448	0.01536483851485502
PP476962	4211	virulent	0.011793910882732458	0.9882060891172676
PP445230	4212	virulent	0.009891293465028443	0.9901087065349715
PP445229	4213	virulent	0.052961914794964475	0.9470380852050355
PP445228	4214	virulent	0.00591315158316338	0.9940868484168366
PP445227	4215	temperate	0.7640791060404453	0.23592089395955465
PP501405	4216	virulent	0.2637011287574526	0.7362988712425473
PP541615	4217	virulent	0.18686338681323397	0.813136613186766
OQ819459	4218	virulent	0.1863982529639838	0.8136017470360162
OQ819458	4219	virulent	0.19847415127908544	0.8015258487209146
OQ603359	4220	virulent	0.07513564441776101	0.924864355582239
OQ603358	4221	virulent	0.05510295159591229	0.9448970484040877
OQ603357	4222	virulent	0.005303041641077449	0.9946969583589226
OQ603356	4223	temperate	0.6012202436838984	0.39877975631610163
OQ603355	4224	virulent	0.02217739422112378	0.9778226057788763
OQ603354	4225	virulent	0.3048882762649878	0.6951117237350121
OQ603353	4226	virulent	0.07424968353312048	0.9257503164668794
OQ603352	4227	virulent	0.022152185226670132	0.9778478147733299
OQ603351	4228	virulent	0.028930949249615118	0.9710690507503849
OQ603350	4229	virulent	0.0050863097818010265	0.9949136902181989
OQ603349	4230	virulent	0.031402819021637905	0.968597180978362
OP868670	4231	temperate	0.7875342941689574	0.21246570583104263
OP752703	4232	virulent	0.08756652562398336	0.9124334743760166
PP526764	4233	virulent	0.05002591815006863	0.9499740818499314
PP496723	4234	virulent	0.019615112740355024	0.980384887259645
PP464953	4235	virulent	0.12602065444275357	0.8739793455572465
PP475179	4236	temperate	0.9463731360530391	0.053626863946960944
PP488543	4237	virulent	0.19689048161720799	0.8031095183827921
PP465983	4238	temperate	0.9982778733908515	0.0017221266091485608
PP465982	4239	temperate	0.9993648640683325	0.0006351359316676497
PP504779	4240	virulent	0.05266585448398258	0.9473341455160174
PP526725	4241	virulent	0.025848920747157608	0.9741510792528425
PP471608	4242	virulent	0.10302405547904477	0.8969759445209552
PP358749	4243	temperate	0.7666252724590263	0.23337472754097366
PP358748	4244	virulent	0.0845785565821598	0.9154214434178402
PP358747	4245	temperate	0.9997989541599878	0.0002010458400122591
PP358746	4246	temperate	0.6981121615423075	0.30188783845769246
PP358745	4247	virulent	0.10303817515361911	0.8969618248463809
OR599646	4248	virulent	0.04538103417358685	0.9546189658264131
OR599645	4249	virulent	0.010589204794378934	0.989410795205621
OQ847583	4250	temperate	0.905603068985835	0.09439693101416502
OR714918	4251	virulent	0.012560734212648056	0.987439265787352
OR733342	4252	virulent	0.03438258430551412	0.9656174156944858
MN923124	4253	virulent	0.16246720038887383	0.8375327996111261
PP384410	4254	virulent	0.017218521870629482	0.9827814781293706
PP384409	4255	virulent	0.01721825237227592	0.9827817476277241
PP384408	4256	virulent	0.017247351330658307	0.9827526486693416
PP384407	4257	virulent	0.01721407148654979	0.9827859285134503
PP384406	4258	virulent	0.017227059497006182	0.9827729405029938
PP384405	4259	virulent	0.01722685386183136	0.9827731461381686
PP384404	4260	virulent	0.01722713507179602	0.9827728649282039
PP384403	4261	virulent	0.01735240897372254	0.9826475910262775
PP384402	4262	virulent	0.017236785230097293	0.9827632147699028
PP384401	4263	virulent	0.0172294387924517	0.9827705612075482
PP384400	4264	virulent	0.017214362374864855	0.9827856376251352
PP384399	4265	virulent	0.01722779196297759	0.9827722080370225
PP384398	4266	virulent	0.017218230982314422	0.9827817690176857
PP384397	4267	virulent	0.006133852889226192	0.9938661471107738
PP384396	4268	virulent	0.006319423916098731	0.9936805760839013
PP384395	4269	virulent	0.0070999274164052885	0.9929000725835946
PP384394	4270	virulent	0.007841495218779693	0.9921585047812203
PP384393	4271	virulent	0.006928407530753636	0.9930715924692464
PP107937	4272	virulent	0.04023886332004533	0.9597611366799547
OR602863	4273	temperate	0.6223087913140295	0.3776912086859705
OR602862	4274	virulent	0.4940184904595412	0.5059815095404587
MZ955869	4275	virulent	0.14163213655434617	0.8583678634456537
GU595417	4276	virulent	0.0035733402202893297	0.9964266597797106
KY926791	4277	virulent	0.1520580940040184	0.8479419059959815
DQ003260	4278	temperate	0.9921251020634343	0.007874897936565577
LC805024	4279	virulent	0.025646179314217706	0.9743538206857822
LC805023	4280	virulent	0.017459932495504926	0.982540067504495
LC805022	4281	virulent	0.08384711355232452	0.9161528864476755
PP374644	4282	virulent	0.06675010834372376	0.9332498916562761
OP926972	4283	temperate	0.9280520090424439	0.0719479909575561
OQ992205	4284	virulent	0.04270463958652458	0.9572953604134754
OQ992204	4285	virulent	0.04207465823384304	0.957925341766157
OR356114	4286	virulent	0.1154830454034016	0.8845169545965984
OR683406	4287	temperate	0.9624365855469599	0.037563414453040116
OM293949	4288	virulent	0.2774869702584258	0.7225130297415743
OQ910326	4289	temperate	0.8437668435488606	0.15623315645113933
PP391266	4290	virulent	0.01687945347113869	0.9831205465288613
PP393683	4291	temperate	0.8217072235636822	0.1782927764363178
OZ018341	4292	temperate	0.9658209437774851	0.03417905622251497
OR420688	4293	virulent	0.17452999925073315	0.8254700007492668
OR420686	4294	virulent	0.027650400346722684	0.9723495996532773
PP434423	4295	virulent	0.022563190045875092	0.977436809954125
PP430346	4296	virulent	0.02929631341175071	0.9707036865882493
PP430345	4297	virulent	0.07704608425674384	0.9229539157432562
PP328844	4298	virulent	0.025319735761954443	0.9746802642380455
PP328843	4299	virulent	0.021728162430110467	0.9782718375698896
PP437584	4300	virulent	0.2614785850344828	0.7385214149655173
PP357482	4301	virulent	0.003664721236388116	0.9963352787636118
PP357481	4302	virulent	0.010662455093623608	0.9893375449063765
PP357480	4303	virulent	0.0048932074047332	0.9951067925952668
PP357479	4304	virulent	0.015190133363805931	0.9848098666361942
PP357478	4305	virulent	0.0019232965039280066	0.9980767034960719
PP357477	4306	virulent	0.005311076170973237	0.9946889238290268
PP357476	4307	virulent	0.015678497204884227	0.9843215027951158
PP357475	4308	virulent	0.009144852948442665	0.9908551470515574
PP357474	4309	virulent	0.0010876210314188844	0.9989123789685811
PP357473	4310	virulent	0.00838852391089384	0.9916114760891063
PP357472	4311	virulent	0.0007041703833172567	0.9992958296166827
PP357471	4312	virulent	0.0012224840448960632	0.998777515955104
PP357470	4313	virulent	0.012699739105073668	0.9873002608949264
PP357469	4314	virulent	0.0011519588225809454	0.9988480411774191
PP357468	4315	virulent	0.003362216606976868	0.9966377833930231
PP357467	4316	virulent	0.002315014082588577	0.9976849859174115
PP357466	4317	virulent	0.0027001182897177013	0.9972998817102823
PP357465	4318	virulent	0.012817713817162896	0.987182286182837
PP357464	4319	virulent	0.0017712422588182675	0.9982287577411817
PP357463	4320	virulent	0.0006484664097281918	0.9993515335902717
PP357462	4321	virulent	0.0018350513998163776	0.9981649486001836
PP357461	4322	virulent	0.006662612743970702	0.9933373872560293
PP357460	4323	virulent	0.0007605301101088149	0.9992394698898912
PP357459	4324	virulent	0.0035948339970744265	0.9964051660029255
PP357458	4325	virulent	0.10647130250016701	0.893528697499833
PP357457	4326	virulent	0.0007063492669031576	0.9992936507330968
PP357456	4327	virulent	0.0028376182277482735	0.9971623817722518
PP357455	4328	virulent	0.011649027141579223	0.9883509728584208
PP357454	4329	virulent	0.002854087753878081	0.9971459122461218
PP357453	4330	virulent	0.0036008945728190933	0.9963991054271809
PP357452	4331	virulent	0.002735318599934521	0.9972646814000654
PP212903	4332	virulent	0.426637831487322	0.5733621685126781
PP212902	4333	virulent	0.46567545355373824	0.5343245464462618
PP212901	4334	virulent	0.4315468653010774	0.5684531346989227
PP212900	4335	virulent	0.4195144770239756	0.5804855229760244
PP395642	4336	temperate	0.9258384484791838	0.07416155152081613
PP395641	4337	temperate	0.8271262577179977	0.1728737422820023
PP395640	4338	temperate	0.9660176392439955	0.03398236075600459
PP395639	4339	temperate	0.9756909199303435	0.024309080069656545
PP395638	4340	temperate	0.9576205598925265	0.04237944010747344
PP395637	4341	temperate	0.9530428184957569	0.046957181504243085
PP395636	4342	temperate	0.9342270515012684	0.06577294849873157
PP395635	4343	temperate	0.920868900985453	0.0791310990145469
PP395634	4344	virulent	0.30478842193848876	0.6952115780615112
PP412865	4345	virulent	0.4662480463500086	0.5337519536499914
PP412864	4346	temperate	0.5909733018420215	0.40902669815797854
PP412863	4347	temperate	0.5104085170312435	0.48959148296875654
PP412862	4348	temperate	0.6127274930809485	0.38727250691905146
PP412861	4349	virulent	0.49993795082108516	0.5000620491789148
PP412860	4350	virulent	0.489192517647685	0.510807482352315
PP412859	4351	temperate	0.6191496449353667	0.3808503550646333
PP412858	4352	temperate	0.5187017853670061	0.481298214632994
PP412857	4353	temperate	0.5755005970631155	0.42449940293688454
PP412856	4354	temperate	0.5530967767808145	0.44690322321918546
PP412855	4355	temperate	0.5689258709009836	0.4310741290990164
PP412854	4356	temperate	0.5312783903419762	0.46872160965802384
PP412853	4357	temperate	0.5501495531043852	0.4498504468956148
PP412852	4358	temperate	0.5809793392538423	0.41902066074615785
PP412851	4359	virulent	0.35963191676965667	0.6403680832303433
PP412850	4360	temperate	0.5664025679987632	0.43359743200123674
PP412849	4361	virulent	0.4953678695191012	0.5046321304808988
PP412848	4362	virulent	0.4830163718061911	0.5169836281938088
PP412847	4363	virulent	0.38948670571376715	0.6105132942862329
PP412846	4364	temperate	0.5725117831177092	0.4274882168822908
PP412845	4365	temperate	0.5232609827577233	0.4767390172422767
PP412844	4366	temperate	0.594122525425604	0.405877474574396
PP412843	4367	temperate	0.5781409904732908	0.42185900952670913
PP412842	4368	temperate	0.5918357702759972	0.4081642297240028
PP412841	4369	temperate	0.5262852477439872	0.4737147522560128
PP412840	4370	temperate	0.5714582508986644	0.42854174910133547
PP412839	4371	temperate	0.5589121928594109	0.4410878071405892
PP412838	4372	temperate	0.5661599438052773	0.4338400561947227
PP412837	4373	temperate	0.606496521166726	0.3935034788332739
PP412836	4374	temperate	0.5666174151538359	0.433382584846164
PP412835	4375	temperate	0.5257204439271863	0.47427955607281364
PP412834	4376	temperate	0.5333117998297151	0.4666882001702849
PP412833	4377	temperate	0.655588882993901	0.3444111170060991
PP412832	4378	temperate	0.6453939700736221	0.35460602992637785
PP412831	4379	temperate	0.5009700842700888	0.49902991572991123
PP412830	4380	temperate	0.5403043335510864	0.4596956664489136
PP412829	4381	temperate	0.5878060098085751	0.4121939901914249
PP412828	4382	virulent	0.4934249305505761	0.5065750694494239
PP412827	4383	temperate	0.5202254383518133	0.4797745616481866
PP412826	4384	temperate	0.5546895137443286	0.4453104862556714
PP412825	4385	virulent	0.43638506197650095	0.5636149380234992
PP412824	4386	temperate	0.5611006113863234	0.4388993886136766
PP412823	4387	virulent	0.436633309196632	0.563366690803368
PP412822	4388	temperate	0.5937843628212268	0.40621563717877324
PP412821	4389	temperate	0.5950586359354105	0.40494136406458936
PP412820	4390	temperate	0.5357787143129225	0.4642212856870776
PP412819	4391	temperate	0.5535949564699125	0.44640504353008753
PP412818	4392	temperate	0.5720907031083953	0.4279092968916047
PP412817	4393	virulent	0.4859951479996068	0.5140048520003933
PP412816	4394	virulent	0.43569493666055037	0.5643050633394497
PP412815	4395	virulent	0.4840911640499793	0.5159088359500207
PP437545	4396	virulent	0.009859666634434855	0.9901403333655652
PP437544	4397	virulent	0.024494736398779016	0.9755052636012209
PP437543	4398	virulent	0.010503648717464556	0.9894963512825353
PP418987	4399	virulent	0.017923432852149552	0.9820765671478504
PP418986	4400	virulent	0.014620837002826957	0.985379162997173
PP418985	4401	virulent	0.07198020534946947	0.9280197946505306
PP438801	4402	virulent	0.18015089940076928	0.8198491005992307
PP355768	4403	virulent	0.04863381782341056	0.9513661821765895
PP355767	4404	virulent	0.039277083146429526	0.9607229168535705
PP355766	4405	virulent	0.05386707638728389	0.9461329236127162
PP355765	4406	virulent	0.05701183177343125	0.9429881682265687
PP355764	4407	virulent	0.04812065565783236	0.9518793443421677
PP350799	4408	virulent	0.01034001809557181	0.9896599819044282
PP350798	4409	virulent	0.039914411164370715	0.9600855888356293
PP350765	4410	virulent	0.010428128277830446	0.9895718717221695
PP417747	4411	virulent	0.25708276614354947	0.7429172338564505
PP434429	4412	virulent	0.04183920847805509	0.958160791521945
OQ454915	4413	virulent	0.09811419865078086	0.9018858013492191
OR683413	4414	temperate	0.9845534876471093	0.015446512352890766
OR683412	4415	temperate	0.8883674570326978	0.11163254296730218
OR683410	4416	temperate	0.935206595361891	0.06479340463810891
OR683409	4417	temperate	0.8611831326823458	0.13881686731765427
OR683407	4418	temperate	0.9979148909512117	0.0020851090487884723
OR683405	4419	temperate	0.9614952643933111	0.03850473560668884
OR683404	4420	temperate	0.9024550389509909	0.097544961049009
OR683403	4421	temperate	0.9792344347533797	0.02076556524662025
OR683402	4422	temperate	0.9978715643402487	0.002128435659751192
OR683401	4423	temperate	0.7137777719022592	0.28622222809774084
OR683400	4424	temperate	0.9634553200441492	0.03654467995585069
OR863362	4425	virulent	0.012754459813124685	0.9872455401868754
OR863361	4426	virulent	0.019049573845190453	0.9809504261548095
OR863360	4427	virulent	0.0245150654165652	0.9754849345834348
OR863359	4428	virulent	0.004226459425778801	0.9957735405742212
PP180005	4429	virulent	0.3585931918998429	0.6414068081001572
PP180004	4430	virulent	0.38516786111917756	0.6148321388808224
PP180003	4431	virulent	0.3959027573365426	0.6040972426634573
PP180002	4432	virulent	0.45072713952179144	0.5492728604782086
PP180001	4433	virulent	0.4284415527700669	0.5715584472299331
OR687461	4434	virulent	0.024168621553228735	0.9758313784467713
OQ594957	4435	temperate	0.9835859783888606	0.016414021611139477
OQ594956	4436	temperate	0.978175698228328	0.021824301771672112
OQ594955	4437	temperate	0.964219683375827	0.035780316624173074
BTJB01000001	4438	temperate	0.738903555977598	0.26109644402240195
OR687458	4439	virulent	0.023981715398821	0.976018284601179
OR687460	4440	temperate	0.759040497695993	0.24095950230400695
OR687459	4441	virulent	0.0032606686619448587	0.9967393313380551
OP978315	4442	virulent	0.07660985635167497	0.9233901436483251
OP978314	4443	virulent	0.058708547057171566	0.9412914529428283
OP978316	4444	virulent	0.08419065795959839	0.9158093420404015
LC801235	4445	virulent	0.11042722678665715	0.8895727732133428
PP397179	4446	virulent	0.08719443488476503	0.912805565115235
PP389045	4447	virulent	0.008468740151049373	0.9915312598489506
PP346802	4448	virulent	0.03375301993802559	0.9662469800619744
OR924452	4449	virulent	0.018824783079186908	0.981175216920813
OQ561750	4450	virulent	0.035910086560142274	0.9640899134398577
MN234211	4451	virulent	0.042103548372030175	0.9578964516279699
MN234206	4452	virulent	0.06508506936444719	0.9349149306355528
OK040794	4453	virulent	0.09736445732994643	0.9026355426700535
PP314035	4454	temperate	0.511455473872256	0.488544526127744
PP314034	4455	temperate	0.6182607080264069	0.38173929197359313
PP358550	4456	virulent	0.06699539701205823	0.9330046029879417
PP236086	4457	virulent	0.02810380214775855	0.9718961978522415
PP359570	4458	virulent	0.0899269353751838	0.9100730646248163
PP357935	4459	temperate	0.9758162175015757	0.024183782498424285
OR896859	4460	virulent	0.07761261848779125	0.9223873815122088
OR896858	4461	virulent	0.07361517508944394	0.926384824910556
OR896857	4462	virulent	0.05433069733636345	0.9456693026636365
OR896856	4463	virulent	0.06417744779781491	0.935822552202185
OR896855	4464	virulent	0.0010629370166444724	0.9989370629833556
OR896854	4465	virulent	0.0031468812312522073	0.9968531187687477
OR896853	4466	virulent	0.054617773824912334	0.9453822261750877
OR896852	4467	virulent	0.000417764526044394	0.9995822354739555
OR896851	4468	virulent	0.007414750839408603	0.9925852491605914
OR896850	4469	virulent	0.006325450399117822	0.9936745496008822
OR896849	4470	virulent	0.0716607975547425	0.9283392024452576
OR896848	4471	virulent	0.06636742965536409	0.9336325703446359
OR896847	4472	virulent	0.0835322464048552	0.9164677535951448
OR896846	4473	virulent	0.07433401457643955	0.9256659854235605
OR896845	4474	virulent	0.07839883811390419	0.9216011618860958
OR896844	4475	virulent	0.00046861833504549804	0.9995313816649545
OR896843	4476	virulent	0.0508909486134252	0.9491090513865748
OR896842	4477	virulent	0.0006365396073007131	0.9993634603926993
OR896841	4478	virulent	0.0006891517541045808	0.9993108482458954
OR896840	4479	virulent	0.03801439582826105	0.961985604171739
OR896838	4480	virulent	0.040058748371731095	0.9599412516282689
OR896837	4481	virulent	0.05853664583827285	0.9414633541617272
OR896836	4482	virulent	0.22445430232085806	0.7755456976791419
OR896835	4483	virulent	0.23790505421331004	0.76209494578669
OR896834	4484	virulent	0.05489796143600038	0.9451020385639997
OR896833	4485	virulent	0.20612394956485164	0.7938760504351483
OR896832	4486	virulent	0.07368467756633205	0.926315322433668
OR896831	4487	virulent	0.22001723252152902	0.7799827674784711
OR896830	4488	virulent	0.02782602676300729	0.9721739732369927
OR896829	4489	virulent	0.2234884727263933	0.7765115272736067
OR896828	4490	virulent	0.21418067661483364	0.7858193233851664
OR896827	4491	virulent	0.1973509438428685	0.8026490561571314
OR896826	4492	virulent	0.07136543522109921	0.9286345647789007
OR896825	4493	virulent	0.07136543522109921	0.9286345647789007
OR896824	4494	virulent	0.03360463456605377	0.9663953654339462
OR896823	4495	virulent	0.2256830589648754	0.7743169410351246
OR896822	4496	virulent	0.03775588608318584	0.9622441139168141
OR896821	4497	virulent	0.2582337886970204	0.7417662113029796
OR896820	4498	virulent	0.06117264893772131	0.9388273510622788
OR896819	4499	virulent	0.22432449892439718	0.7756755010756027
OR911938	4500	virulent	0.03414042807720557	0.9658595719227944
OR911937	4501	virulent	0.09016792121990433	0.9098320787800956
OQ469755	4502	virulent	0.4385502267204133	0.5614497732795867
OQ412632	4503	virulent	0.009335143141367285	0.9906648568586327
PP337149	4504	virulent	0.0023557032267522613	0.9976442967732477
PP373709	4505	temperate	0.5107406325562206	0.48925936744377946
PP079418	4506	temperate	0.531013768555527	0.4689862314444731
PP079417	4507	virulent	0.3513885921879808	0.6486114078120192
PP079416	4508	virulent	0.1493842669188787	0.8506157330811214
PP079415	4509	virulent	0.11400915719786744	0.8859908428021326
PP079414	4510	virulent	0.1422253220751407	0.8577746779248593
PP079413	4511	virulent	0.2352064854543263	0.7647935145456738
PP101686	4512	virulent	0.018153014051895552	0.9818469859481045
PP101685	4513	virulent	0.016469759144120535	0.9835302408558794
PP350014	4514	virulent	0.3013509762491417	0.6986490237508584
OR480986	4515	temperate	0.8816541523476316	0.11834584765236848
OR480988	4516	temperate	0.8779969277168916	0.12200307228310843
OR480987	4517	temperate	0.8717066116437064	0.1282933883562935
OQ653963	4518	virulent	0.07297716901554788	0.9270228309844522
JN371768	4519	virulent	0.05295475277386597	0.947045247226134
OQ595196	4520	temperate	0.8168363432487045	0.18316365675129556
OQ555404	4521	virulent	0.040098127319853086	0.9599018726801468
PP107930	4522	virulent	0.053905969081509734	0.9460940309184903
PP274704	4523	virulent	0.01224023763998954	0.9877597623600105
PP280814	4524	virulent	0.0027176472727165157	0.9972823527272836
PP280813	4525	virulent	0.04735157525599964	0.9526484247440004
PP301343	4526	virulent	0.026878659541937078	0.9731213404580629
PP301342	4527	virulent	0.031648219854618305	0.9683517801453818
PP301341	4528	virulent	0.031202967073768323	0.9687970329262315
PP312928	4529	virulent	0.057548096349380976	0.9424519036506189
PP312927	4530	virulent	0.054042819683326096	0.9459571803166739
PP312926	4531	virulent	0.06287060912775978	0.9371293908722403
PP312925	4532	virulent	0.014308809067184522	0.9856911909328155
PP312924	4533	virulent	0.011031976610688325	0.9889680233893117
PP337211	4534	temperate	0.6670395885564402	0.3329604114435598
PP337210	4535	temperate	0.894760700159941	0.10523929984005904
OR513906	4536	virulent	0.01744189482920044	0.9825581051707997
OR513905	4537	virulent	0.02435820261214065	0.9756417973878593
OR513904	4538	virulent	0.025430511423931424	0.9745694885760686
OR513903	4539	virulent	0.024642304421392983	0.975357695578607
OR621025	4540	temperate	0.752924381651667	0.24707561834833303
OR621024	4541	temperate	0.7462687236353106	0.25373127636468934
OR621023	4542	temperate	0.9165659037977748	0.08343409620222521
OR621022	4543	temperate	0.7387762836549433	0.2612237163450567
OR621021	4544	temperate	0.7746200754028785	0.22537992459712156
OR621020	4545	temperate	0.7960762889269387	0.20392371107306134
OR621019	4546	temperate	0.7171547889678739	0.2828452110321261
PP100845	4547	virulent	0.02684806761705805	0.9731519323829421
PP100844	4548	virulent	0.02255162897497063	0.9774483710250295
PP100843	4549	virulent	0.014077817803973448	0.9859221821960266
LR595850	4550	temperate	0.9441539246280248	0.055846075371975244
LC035386	4551	virulent	0.24886541168869603	0.751134588311304
PP183292	4552	virulent	0.3141303224632266	0.6858696775367734
OR791279	4553	temperate	0.6544744354019711	0.34552556459802886
MZ747516	4554	temperate	0.6191843933151002	0.38081560668489983
MZ820087	4555	temperate	0.6149545270651974	0.3850454729348026
PP313117	4556	virulent	0.49264492122473547	0.5073550787752645
JN020140	4557	temperate	0.9997577926604777	0.0002422073395223915
OQ685900	4558	virulent	0.0005221749378142582	0.9994778250621856
PP175015	4559	virulent	0.029342952897508077	0.970657047102492
MW584174	4560	temperate	0.9601443161409506	0.039855683859049425
OR882092	4561	virulent	0.023680559982896775	0.9763194400171031
PP236951	4562	temperate	0.7978841175913038	0.20211588240869616
PP236950	4563	temperate	0.7468287503037251	0.25317124969627486
PP236949	4564	temperate	0.8098326977438565	0.1901673022561435
PP294865	4565	temperate	0.821603437586406	0.178396562413594
PP069513	4566	virulent	0.12919255626953643	0.8708074437304635
PP069512	4567	virulent	0.21677601732937812	0.7832239826706219
PP216086	4568	temperate	0.5468375410912095	0.4531624589087906
PP216085	4569	virulent	0.01202341230561268	0.9879765876943873
PP216084	4570	virulent	0.04222019794432367	0.9577798020556764
PP216083	4571	temperate	0.5460118215191001	0.45398817848089984
PP226939	4572	virulent	0.002188120781647342	0.9978118792183527
PP226938	4573	virulent	0.09278912795576807	0.9072108720442319
PP278848	4574	virulent	0.007658758392985856	0.9923412416070141
OR941788	4575	virulent	0.04616249686638767	0.9538375031336124
OR941787	4576	virulent	0.07453961213100607	0.925460387868994
OR941786	4577	virulent	0.28616465386187234	0.7138353461381276
PP047755	4578	virulent	0.012244223015185534	0.9877557769848144
PP047754	4579	virulent	0.009911823351876362	0.9900881766481237
PP047753	4580	virulent	0.022086734853886156	0.9779132651461139
PP047752	4581	virulent	0.04695916290089645	0.9530408370991036
OR842880	4582	temperate	0.9524669629602687	0.04753303703973127
PP059646	4583	temperate	0.6004729310867468	0.3995270689132531
PP059644	4584	temperate	0.9684394574844393	0.031560542515560744
PP208939	4585	temperate	0.5581529779884762	0.4418470220115238
PP208938	4586	temperate	0.9994810777812962	0.0005189222187036634
PP208937	4587	virulent	0.1770602891609932	0.8229397108390067
PP208936	4588	virulent	0.0053304413862692735	0.9946695586137307
PP208935	4589	temperate	0.9995614441859322	0.00043855581406782615
PP208934	4590	temperate	0.9895917855401802	0.010408214459819697
